Timestamp,Channel1,Channel2,Channel3,Action1,Action2
0.0,0.35174803344881933,3.4640762032025996,3.0032310582823825,Rest,
0.551,0.9727854975653288,4.051398079450199,4.998584252147735,Rest,
0.554,1.79637149435985,4.758666154564608,4.986352818788179,Rest,
0.558,2.3164720754217596,4.9190226543088444,5.000000593718212,Rest,
0.561,2.7962238322167194,4.9872391981693145,5.000000593718212,Rest,
0.565,3.2373214437413447,4.999309354379398,4.99176277215186,Rest,
0.568,3.6860844509851276,5.000000593718212,4.996199043945854,Rest,
0.571,4.089559166192611,5.000000593718212,5.000000593718212,Rest,
0.574,4.487330656851013,5.000000593718212,5.000000593718212,Rest,
0.577,4.857361867783888,5.000000593718212,4.998885155522544,Rest,
0.58,4.998098779243085,5.000000593718212,5.000000593718212,Rest,
0.583,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.587,4.992039363347961,5.000000593718212,5.000000593718212,Rest,
0.59,4.999631955244476,5.000000593718212,5.000000593718212,Rest,
0.593,5.000000593718212,5.000000593718212,4.988606559151448,Rest,
0.596,4.999235207123781,5.000000593718212,5.000000593718212,Rest,
0.599,4.999414067645557,5.000000593718212,5.000000593718212,Rest,
0.602,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.605,5.000000593718212,5.000000593718212,4.986738914905657,Rest,
0.608,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.612,4.985210914730092,5.000000593718212,5.000000593718212,Rest,
0.615,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.618,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.621,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.624,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.627,5.000000593718212,5.000000593718212,4.996661371153459,Rest,
0.63,5.000000593718212,5.000000593718212,4.993878183156632,Rest,
0.633,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.636,5.000000593718212,5.000000593718212,4.994771750020593,Rest,
0.639,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.642,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.645,5.000000593718212,5.000000593718212,4.993348535288696,Rest,
0.648,4.998890107830925,5.000000593718212,5.000000593718212,Rest,
0.651,5.000000593718212,5.000000593718212,4.985575362251742,Rest,
0.654,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.657,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.66,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.663,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.666,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.669,5.000000593718212,5.000000593718212,4.9861481839110775,Rest,
0.672,5.000000593718212,5.000000593718212,4.992106053037173,Rest,
0.675,5.000000593718212,5.000000593718212,4.999850282893363,Rest,
0.678,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.681,5.000000593718212,5.000000593718212,4.99916904130358,Rest,
0.684,4.994811440665148,5.000000593718212,5.000000593718212,Rest,
0.688,5.000000593718212,5.000000593718212,4.99183165277769,Rest,
0.691,4.999745220381197,5.000000593718212,4.994713998700857,Rest,
0.694,4.997640307711399,5.000000593718212,4.989933803408897,Rest,
0.697,4.997594793971753,5.000000593718212,4.996285263471784,Rest,
0.7,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.703,4.995953610150202,5.000000593718212,5.000000593718212,Rest,
0.706,5.000000593718212,5.000000593718212,4.996414936185919,Rest,
0.71,5.000000593718212,5.000000593718212,4.999080360757453,Rest,
0.713,4.995671831486741,5.000000593718212,4.9867973181512735,Rest,
0.716,4.999689413197567,5.000000593718212,5.000000593718212,Rest,
0.719,4.999800396593708,4.998354362127705,4.97666839232068,Rest,
0.722,4.99671527843881,5.000000593718212,5.000000593718212,Rest,
0.726,4.998363696309322,5.000000593718212,5.000000593718212,Rest,
0.729,5.000000593718212,5.000000593718212,4.988820088160198,Rest,
0.732,4.989656974725512,5.000000593718212,4.990625541005348,Rest,
0.735,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.738,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.741,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.744,4.998978180688999,5.000000593718212,5.000000593718212,Rest,
0.748,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.751,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.754,4.999901449761713,5.000000593718212,4.979616708486284,Rest,
0.757,4.999003882866815,5.000000593718212,4.981725032125417,Rest,
0.76,4.997900740458904,5.000000593718212,5.000000593718212,Rest,
0.763,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.766,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.769,5.000000593718212,5.000000593718212,4.990963648393142,Rest,
0.772,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.775,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.778,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.781,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.784,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.787,5.000000593718212,5.000000593718212,4.992016769459608,Rest,
0.79,5.000000593718212,5.000000593718212,4.995308168604454,Rest,
0.793,5.000000593718212,5.000000593718212,4.989119615505739,Rest,
0.796,4.999347319748678,5.000000593718212,5.000000593718212,Rest,
0.8,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.803,4.999948164907624,5.000000593718212,5.000000593718212,Rest,
0.806,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.809,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.812,5.000000593718212,5.000000593718212,4.99892441310205,Rest,
0.815,5.000000593718212,5.000000593718212,4.985720427401564,Rest,
0.818,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.821,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.824,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.827,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.83,5.000000593718212,5.000000593718212,4.992619980178175,Rest,
0.833,5.000000593718212,5.000000593718212,4.987157390784608,Rest,
0.836,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.839,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.842,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.845,4.999584234270064,5.000000593718212,5.000000593718212,Rest,
0.848,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.851,5.000000593718212,5.000000593718212,4.967516591625404,Rest,
0.854,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.857,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.86,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.863,5.000000593718212,5.000000593718212,4.9988333693246085,Rest,
0.866,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.869,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.872,4.999948525795165,5.000000593718212,5.000000593718212,Rest,
0.875,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.878,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.881,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.884,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.887,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.89,5.000000593718212,5.000000593718212,4.996025834224472,Rest,
0.894,4.997243203359777,5.000000593718212,4.992864904074658,Rest,
0.897,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.9,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.903,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.907,5.000000593718212,5.000000593718212,4.999683110471292,Rest,
0.91,5.000000593718212,5.000000593718212,4.989922813801207,Rest,
0.913,5.000000593718212,5.000000593718212,4.988697521438154,Rest,
0.916,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.919,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.923,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
0.926,5.000000593718212,5.000000593718212,4.999133513671429,Rest,
0.929,5.000000593718212,5.000000593718212,5.000000593718212,Rest,
