Timestamp,Channel1,Channel2,Channel3,Action
0.284,0.4211952265534682,0.2975539724202085,0.5418258322815436,Rest
0.287,0.32034970825335557,1.4433628020282152,1.7105395499438878,Rest
0.29,0.22327258907786307,2.4956613011505264,2.788782662656521,Rest
0.293,0.13480910838782753,3.376889372308327,3.705021777073413,Rest
0.296,0.061333995878150055,4.037165400617274,4.418056802794336,Rest
0.299,0.010051045284790451,4.4586534399409405,4.91790443768396,Rest
0.302,-0.012658756646497826,4.653103349659478,5.218320864848373,Rest
0.305,-0.0033198807551697903,4.654764525111145,5.346894752788513,Rest
0.308,0.03681556285426035,4.511452013275644,5.338129601345665,Rest
0.311,0.10087614288996702,4.276088698018115,5.231005435899432,Rest
0.314,0.17691583516779824,4.000043724674262,5.068421365312551,Rest
0.318,0.25005997762094817,3.728600349447472,4.894829107244348,Rest
0.321,0.30592215733359407,3.4983336659538438,4.750794825701804,Rest
0.324,0.3345030834176574,3.3360533572718496,4.666652190876161,Rest
0.327,0.33356258686333384,3.2589478771204896,4.6585812851287125,Rest
0.33,0.3105058718846219,3.2753962815598374,4.728480486889118,Rest
0.333,0.28205677666024637,3.385633480751556,4.866087131943456,Rest
0.336,0.2713748121472354,3.5814481450639737,5.0507923205096406,Rest
0.339,0.3028736926155498,3.8448000359092847,5.25221179860874,Rest
0.342,0.3957776145332777,4.146486261728472,5.431125004685465,Rest
0.345,0.5581030622116562,4.446821689845598,5.543564219694396,Rest
0.348,0.7828901254598828,4.699950760535556,5.549479495302406,Rest
0.351,1.0479976039534393,4.861975959464796,5.424245641909315,Rest
0.354,1.3198122583534833,4.901137964854941,5.1684683608286575,Rest
0.357,1.5601170073162212,4.806540332234855,4.811206509260902,Rest
0.36,1.7344327113703761,4.5916036323355724,4.404339942690934,Rest
0.363,1.8197057931478704,4.290503442650741,4.009842472795337,Rest
0.366,1.809433577457555,3.9491921707502287,3.684686975469577,Rest
0.369,1.7150688254561948,3.614665799506017,3.4682928035131497,Rest
0.372,1.5634727076305504,3.3257823029442704,3.375153309084449,Rest
0.375,1.391009780370004,3.107332788390604,3.3927003053609943,Rest
0.378,1.2355333529034707,2.9677139670629065,3.4835917956684628,Rest
0.381,1.1280041009371087,2.899886568540184,3.592418528340547,Rest
0.384,1.0857184678308789,2.8850251842079238,3.6573868386329944,Rest
0.387,1.1089142532187592,2.8980169476038258,3.626100430508971,Rest
0.39,1.1817619656269547,2.9136694922852966,3.4714609629805495,Rest
0.393,1.2775163969561714,2.9123390388788564,3.2013799139876813,Rest
0.396,1.3662453513186894,2.8838640197235725,2.857082428793619,Rest
0.399,1.4226959631128915,2.8290919379795287,2.499660886599774,Rest
0.402,1.432010069534178,2.758720278950093,2.190456444636081,Rest
0.405,1.3920367925729615,2.689637527199002,1.9737866809606062,Rest
0.408,1.312229580145788,2.6395394656852837,1.8684066135577788,Rest
0.411,1.2099524911620936,2.6211447854597996,1.868559277113931,Rest
0.414,1.1053622055911394,2.637485841487435,1.950634307343172,Rest
0.417,1.0161009721558285,2.679441241812558,2.0804218625374853,Rest
0.42,0.9529901433536542,2.7262163182213186,2.2185313263771134,Rest
0.424,0.9177444485222835,2.7490105381549466,2.3249014513432678,Rest
0.427,0.9033386460070064,2.7174296814552013,2.3645410598598358,Rest
0.43,0.896975814298979,2.6072872341739015,2.314893338777871,Rest
0.433,0.8847372206157528,2.4077669851851407,2.172288187777678,Rest
0.436,0.8562959029698939,2.125952172737812,1.9537225644056662,Rest
0.439,0.8079568318051638,1.7874262099243714,1.692154821314925,Rest
0.442,0.7429141735234648,1.4326500210232866,1.427254077409756,Rest
0.445,0.6687970673894527,1.1097863276738822,1.1960851777196413,Rest
0.448,0.5937943191948767,0.8653489297449893,1.0274971789700744,Rest
0.451,0.5232688251622899,0.7344922003215145,0.9406892766883156,Rest
0.454,0.4584054896421102,0.7331084556526981,0.9453428840173724,Rest
0.457,0.3972545049631378,0.8540237650863169,1.0404116261105323,Rest
0.46,0.33722137497409643,1.0687746514675385,1.2113123658303164,Rest
0.463,0.2773863717164651,1.3344798400123887,1.4284037976802864,Rest
0.466,0.21935824870317894,1.603370953736502,1.6503402090354622,Rest
0.469,0.16639862455864002,1.8320863642538434,1.8332603484095062,Rest
0.472,0.12161109669037364,1.9887936720734156,1.9426471848576832,Rest
0.475,0.08645826835212717,2.057291972186485,1.9622115487546523,Rest
0.478,0.06057182694067415,2.0377862519557803,1.8954542735924582,Rest
0.481,0.043040187290301256,1.944469339518327,1.7599989308320847,Rest
0.484,0.0345489488815672,1.800784940898477,1.5791075469070892,Rest
0.487,0.03922586172938469,1.6338916727532382,1.3756642092447808,Rest
0.49,0.0649695402403167,1.469822223794231,1.1707816717071244,Rest
0.493,0.12155557561484981,1.3301472108271353,0.9848196223152142,Rest
0.496,0.2168646518064418,1.2301685397506839,0.8367600494319926,Rest
0.499,0.3526918233150046,1.1782817101808176,0.7400592542456133,Rest
0.502,0.5220807825040243,1.1762078916748067,0.6971943933215407,Rest
0.505,0.7095913399936778,1.2199782676656559,0.6973836955097888,Rest
0.508,0.8945944889697002,1.3015303438298855,0.7202905230768257,Rest
0.511,1.0563604796626038,1.4105706643292635,0.7442108032170413,Rest
0.514,1.1791007977979013,1.5362773994624583,0.7538438979551608,Rest
0.517,1.255377400866604,1.6685831256381052,0.7431321986397484,Rest
0.52,1.2869799841038538,1.7989218101186846,0.7125063005234911,Rest
0.524,1.2831252600991898,1.9202626729296841,0.6638911562998403,Rest
0.527,1.256596607681426,2.0263079900456638,0.5977149188008378,Rest
0.53,1.219142856869212,2.1102200000746616,0.5135662496937127,Rest
0.533,1.1777799208195825,2.16381455304456,0.412737532318566,Rest
0.536,1.13330014872918,2.1781613123951775,0.2996556707649137,Rest
0.539,1.0813642343925278,2.1458240990849013,0.18081077951656183,Rest
0.542,1.0155031556927958,2.063992412245466,0.06242184416714965,Rest
0.545,0.9307426347595569,1.9370492023869952,-0.05069622756449655,Rest
0.548,0.8265599909888467,1.7771356727705954,-0.1537521301920014,Rest
0.551,0.7082621208055604,1.6021014234316648,-0.2391786631259929,Rest
0.554,0.5863933308009657,1.4314037620543412,-0.2950574408431158,Rest
0.557,0.4743766225313779,1.281422092751178,-0.30680611688083065,Rest
0.56,0.3851555736084822,1.1619563667102057,-0.2618605132832936,Rest
0.563,0.32792000766968893,1.0752376390285965,-0.15481002242195285,Rest
0.566,0.3059330771585324,1.0176206399154666,0.010086828217699318,Rest
0.569,0.31607073798591795,0.9828055781741898,0.22042473719304773,Rest
