Timestamp,Channel1,Channel2,Channel3,Action
0.282,0.10763898367163312,-0.9163245746840846,2.3782991017457866,Rest
0.285,0.12811242530864453,-0.7457184057276947,1.7369620877777348,Rest
0.288,0.1366340553666365,-0.591641630719601,1.244706559026065,Rest
0.291,0.12558507389146806,-0.4678659987960654,1.011398069084336,Rest
0.294,0.0942836201722379,-0.3840053417478912,1.0832101720896772,Rest
0.297,0.04900506234788549,-0.3442575437783417,1.4361273281906652,Rest
0.3,0.00037911063865579854,-0.3472042698407909,1.9899595596767496,Rest
0.303,-0.040696926209074016,-0.3865738871597279,2.636551512736602,Rest
0.306,-0.06684791339057408,-0.45268896478249115,3.271127187899408,Rest
0.309,-0.0761475266749477,-0.5344370715082767,3.8158093655648404,Rest
0.312,-0.07158209801870864,-0.6215376181088228,4.229092248973519,Rest
0.315,-0.058630460718391376,-0.7065270693214724,4.501864122465027,Rest
0.318,-0.04232422561054273,-0.7856906525729164,4.64591369293449,Rest
0.321,-0.025221919613441453,-0.8584852254714682,4.682222658929169,Rest
0.324,-0.007135310845056313,-0.9257655647214976,4.633811601359077,Rest
0.327,0.013492082899094888,-0.9879367597271301,4.523727028170868,Rest
0.33,0.03749844319094317,-1.044377564655112,4.375657394560131,Rest
0.333,0.06350172156100078,-1.0946621520695488,4.214229547478067,Rest
0.336,0.08794724133379374,-1.1405968013856762,4.0639245874804395,Rest
0.339,0.10682576959289251,-1.187099008951443,3.947695499835393,Rest
0.342,0.11825337217148148,-1.2405601923973923,3.8865572222089835,Rest
0.345,0.12456372895557206,-1.3052084527665682,3.899550529179671,Rest
0.348,0.13269368909891643,-1.3795144609915115,4.001973040178184,Rest
0.351,0.15241234368750356,-1.4546740989891294,4.200914855544872,Rest
0.354,0.19300481097070743,-1.5159606741882423,4.490205241579453,Rest
0.358,0.25980572605992347,-1.5463742845886528,4.848702275786246,Rest
0.361,0.3520073039364289,-1.531262698409299,5.24427630985464,Rest
0.364,0.46246916036836627,-1.462457989826562,5.641948304898464,Rest
0.367,0.5793581888252497,-1.3406867160534552,6.011661693169789,Rest
0.37,0.6888554842094885,-1.1755129424259732,6.331533145232586,Rest
0.373,0.7779958257400674,-0.98295899963445,6.585919872965929,Rest
0.376,0.8368245000227355,-0.7819312720115139,6.761597131963795,Rest
0.379,0.8593795602380829,-0.590946827059482,6.846592556918944,Rest
0.382,0.843488019312764,-0.42605493666286753,6.833634723143465,Rest
0.385,0.7898472652183512,-0.29982123678709527,6.725842626656027,Rest
0.388,0.7010990088435824,-0.22069436324116942,6.5399106010451264,Rest
0.391,0.5814445110803068,-0.19229164816802952,6.303642996908484,Rest
0.394,0.43690812858593076,-0.2126553349714678,6.04883480759732,Rest
0.397,0.2759329407273916,-0.273880678169506,5.8036885541741015,Rest
0.4,0.10982268731129269,-0.3626616945340175,5.588737483737606,Rest
0.403,-0.047386071944063524,-0.4622389051769241,5.417130316806612,Rest
0.406,-0.17989725721478617,-0.5557998042052463,5.296863129744403,Rest
0.409,-0.27211995011162066,-0.6306264379372767,5.231610304029126,Rest
0.412,-0.31156729086011486,-0.6816398775966946,5.218679092270486,Rest
0.415,-0.29225323174540363,-0.7128984018495397,5.245727481570086,Rest
0.418,-0.21765616194776513,-0.7361480426084247,5.289785012920648,Rest
0.421,-0.10198790579727728,-0.7664767707020759,5.32114615056993,Rest
0.424,0.03130518398227528,-0.8161802488084593,5.311468468539997,Rest
0.427,0.15404414134645603,-0.8887681086625951,5.242439047066153,Rest
0.43,0.23986122669960952,-0.9752669779489234,5.110933972198638,Rest
0.433,0.2708516025903082,-1.0544362768959283,4.928815426592967,Rest
0.436,0.24216330262148042,-1.0973415121485333,4.718551371970249,Rest
0.439,0.16301584677818123,-1.0752701594314085,4.507523036103063,Rest
0.442,0.05390700588131022,-0.9687027310155265,4.323297463045614,Rest
0.445,-0.05893856936070667,-0.774499795923958,4.190196382631055,Rest
0.448,-0.1500493661083204,-0.5089255493864967,4.126085622987459,Rest
0.451,-0.20024538504276895,-0.2054278625170225,4.138749506094788,Rest
0.454,-0.1999478339836753,0.09221415368733402,4.223046651220312,Rest
0.457,-0.14989461621742498,0.3392388009184806,4.361307512271191,Rest
0.46,-0.059761627630283844,0.4989307476346923,4.528431408336837,Rest
0.463,0.05439832131784386,0.5490391381703386,4.700177256273837,Rest
0.466,0.17313651581632053,0.48453621375483374,4.860491989893258,Rest
0.469,0.2766402276829695,0.31680617756461465,5.003764347070068,Rest
0.472,0.3476666140327223,0.0700959165469315,5.130976519200858,Rest
0.475,0.3741558978531276,-0.2235192851997088,5.2426860707908585,Rest
0.478,0.3511160769818881,-0.5293961950069568,5.333689726464292,Rest
0.481,0.2813191939946993,-0.8150005833156624,5.392710900327693,Rest
0.484,0.17456319210313753,-1.0537150884001716,5.40659925157962,Rest
0.487,0.04567942410561954,-1.2276736337081178,5.3652548590489495,Rest
0.49,-0.0881454567662434,-1.3294002243126104,5.263447541713849,Rest
0.494,-0.21008893710063442,-1.361920128210943,5.0987919872404985,Rest
0.497,-0.30607372074516576,-1.3370709224944608,4.868461174145604,Rest
0.5,-0.36675249363035434,-1.2720382641977541,4.568030743209054,Rest
0.503,-0.3891014392174352,-1.1847415922468185,4.193917529161588,Rest
0.506,-0.3774029146168132,-1.0893923810992976,3.747968788087845,Rest
0.509,-0.3431494610531309,-0.9938078425824565,3.2409951934905084,Rest
0.512,-0.3034173812823226,-0.8995104862447699,2.6927413518887895,Rest
0.515,-0.277639655794697,-0.8045103265177992,2.128500960883986,Rest
0.518,-0.2833337917287791,-0.7075876832819504,1.5749863442714305,Rest
0.521,-0.3318973643876682,-0.6123132898379737,1.0579075705857401,Rest
0.524,-0.4257115958179949,-0.5290407137592185,0.6012581771884931,Rest
0.527,-0.5573581623068219,-0.4736822944576906,0.22614586017620336,Rest
0.53,-0.7109946644672711,-0.4631366361683408,-0.05266285507107927,Rest
0.533,-0.8652893905205183,-0.5083857746659463,-0.23186346925346016,Rest
0.536,-0.9970972602905289,-0.6070859797553427,-0.32344535376165323,Rest
0.539,-1.0852296699974397,-0.7378122075911567,-0.35396521072734494,Rest
0.542,-1.11391200968431,-0.8580709118524154,-0.35802392239265785,Rest
