Timestamp,Channel1,Channel2,Channel3,Action
0.279,0.16978927734435284,0.768068161256783,0.2547108367203257,Rest
0.283,0.17411949675868527,0.39826474707642145,0.9656501489294114,Rest
0.286,0.16881253544330704,0.11454156913725796,1.6455940256368256,Rest
0.289,0.14495984712021692,-0.01918693211568774,2.2674848506091454,Rest
0.292,0.09580607658663201,0.024341812631405793,2.811373655637516,Rest
0.295,0.01856094384923845,0.23172966814860832,3.2666640242133065,Rest
0.298,-0.08379544043954684,0.5573119640210704,3.6328778323555486,Rest
0.301,-0.20175245111902057,0.9399549087111472,3.9187045501489064,Rest
0.304,-0.3204592780516759,1.321252454386478,4.1393627847988705,Rest
0.307,-0.4229182093416021,1.6589262008035752,4.312737695837787,Rest
0.31,-0.4942249367860224,1.9323052516882107,4.45523271917128,Rest
0.313,-0.5253771160494062,2.140029124860131,4.57841666952129,Rest
0.316,-0.5153742811386289,2.292458852934986,4.687175267633799,Rest
0.319,-0.47108291655400214,2.4023470227245145,4.7794745823166345,Rest
0.322,-0.4052026024219772,2.4772772827337257,4.847483341469277,Rest
0.325,-0.3331723409826628,2.51645994526159,4.879813430209251,Rest
0.328,-0.26983535345256093,2.5127114546451437,4.864684688110458,Rest
0.331,-0.22638810074017082,2.458310421256974,4.793561921687791,Rest
0.334,-0.207950285042589,2.3519025155803215,4.664385084495976,Rest
0.337,-0.21214943005088327,2.203375106078061,4.483377982117691,Rest
0.34,-0.22923416546140746,2.0345135132326724,4.264808894464866,Rest
0.343,-0.24409220181656308,1.8748356459786288,4.02876520357496,Rest
0.346,-0.24000732658127213,1.753822149287375,3.797611191326686,Rest
0.349,-0.20325851569339,1.692241006816774,3.592097579138064,Rest
0.352,-0.12716125066503273,1.6957784909354046,3.428023369412774,Rest
0.355,-0.014191911947388326,1.753367130960084,3.3139918291093475,Rest
0.358,0.1245271263776525,1.8407055714332823,3.2503943825159305,Rest
0.361,0.27210624862736155,1.9274352123682206,3.229550418292934,Rest
0.364,0.40997126305274684,1.9853036194736204,3.236982606044068,Rest
0.367,0.5216955510802288,1.9947907942131757,3.2539654788783214,Rest
0.37,0.5955423546344931,1.9487086850594468,3.2614472276126474,Rest
0.373,0.6254629333159775,1.8524131290807992,3.2448923560221936,Rest
0.376,0.6109554341420215,1.7209742225577453,3.198624655004646,Rest
0.379,0.5564360611636819,1.5741622805194442,3.1276645432521275,Rest
0.382,0.4706130720890052,1.4307801877839479,3.045725006588952,Rest
0.385,0.36594846971534223,1.3043111683901614,2.969836621573703,Rest
0.388,0.25787374221786,1.2013301857707859,2.9138327944222793,Rest
0.391,0.16326715649641083,1.122701675358676,2.883482696671211,Rest
0.394,0.09798439040094555,1.0662252993939751,2.8751539149005914,Rest
0.397,0.07385318414651566,1.0290663895372587,2.8781293992659904,Rest
0.401,0.09608693429819853,1.0090509220854968,2.8790931098313504,Rest
0.404,0.16213174223696483,1.0048848794725806,2.86667788309756,Rest
0.407,0.26246810579164065,1.0158580565037623,2.8345091182835587,Rest
0.41,0.38314463596948894,1.0414989394445449,2.7822572322090786,Rest
0.413,0.5092189130049901,1.0812013982527642,2.714993719794398,Rest
0.416,0.6280472146632874,1.1335263191193974,2.641367597957804,Rest
0.419,0.7315161526716426,1.1951491829760204,2.571120101814768,Rest
0.422,0.8167076684028397,1.2600793029983917,2.512506165939274,Rest
0.425,0.8849558036523176,1.3200026414598969,2.4702126910575375,Rest
0.428,0.939695937900069,1.365948854697554,2.4442473360712524,Rest
0.431,0.9838813225632976,1.3905318726006177,2.4300492328648513,Rest
0.434,1.0179161624186213,1.3897098529720049,2.419793458886317,Rest
0.437,1.0388712275262495,1.3635285214499422,2.4045540071192995,Rest
0.44,1.041242781376192,1.3159940022970258,2.376729171687678,Rest
0.443,1.0189527814746442,1.2544825143089833,2.3320336437585727,Rest
0.446,0.9679336433818929,1.188913690105902,2.2704997754534064,Rest
0.449,0.8885437975710602,1.1306112929655394,2.1962541268073523,Rest
0.452,0.7871043370329269,1.0906872793809494,2.116174560958239,Rest
0.455,0.6759774938419453,1.0780299030825005,2.037752755559741,Rest
0.458,0.571895003375148,1.0973436281035294,1.9666110438275788,Rest
0.461,0.4927260450673625,1.1478855870849418,1.9042717763354262,Rest
0.464,0.45343895155850883,1.2234786429944733,1.846966801786165,Rest
0.467,0.46241707227123535,1.3140856533391092,1.786263890570308,Rest
0.47,0.5192624238312746,1.4087575665749559,1.7117650426161828,Rest
0.473,0.6146687894912956,1.4992456369313139,1.6151881364159886,Rest
0.476,0.7321657003669736,1.5831315165271498,1.4943699475718188,Rest
0.479,0.8510522525346792,1.6651255610061835,1.3556432367474043,Rest
0.482,0.9498950438899728,1.7554721184967803,1.2136098886027715,Rest
