Timestamp,Channel1,Channel2,Channel3,Action1,Action2
0.0,2.493306162434806,2.4368345755290477,2.402687063481607,Rest,
0.279,2.523237257706345,2.5740877627238943,2.515977650922853,Rest,
0.282,2.5203727908504354,2.4977433981477795,2.5806032822627762,Rest,
0.285,2.5105277042347436,2.4638571547099537,2.7518631911263696,Rest,
0.288,2.5048680097079883,2.466327513744982,2.4459886067421563,Rest,
0.291,2.518730461501981,2.6277557028017284,2.551810943178647,Rest,
0.294,2.5347478426506034,2.619247257489384,2.463990883334384,Rest,
0.297,2.5300351426419785,2.58814082600365,2.4056432423389844,Rest,
0.3,2.5304325985679146,2.574843114316388,2.441090226601389,Rest,
0.303,2.537501309812225,2.548295346723687,2.4690385358752054,Rest,
0.306,2.5425262357512097,2.5344127061821764,2.756387114354922,Rest,
0.309,2.5331581097508202,2.516385700644338,2.513936270758363,Rest,
0.312,2.5240064091727326,2.498577525669637,2.3505677570334385,Rest,
0.315,2.5345448608712684,2.5427572806113696,2.4591382683903893,Rest,
0.318,2.5289910786886307,2.5669253161795815,2.642562965162154,Rest,
0.321,2.5206072117553306,2.5038574105070426,2.47270525340575,Rest,
0.324,2.5039850785490962,2.4671655435088926,2.4327819528021757,Rest,
0.327,2.5038810428201903,2.538619078642914,2.5103910861816807,Rest,
0.33,2.5229062912352433,2.5468828165913004,2.4388865611306203,Rest,
0.333,2.52576244137957,2.514369983076451,2.4327611400684583,Rest,
0.336,2.5235589388902713,2.4983506810747897,2.6294959234776702,Rest,
0.339,2.5091686739340333,2.492964625451222,2.56396975665179,Rest,
0.342,2.515300060117997,2.5304748037837212,2.9959949767099294,Rest,
0.346,2.5168058831721107,2.5512278304036355,2.4804254621215716,Rest,
0.349,2.5117670502571228,2.547592943154179,2.0890674017375592,Rest,
0.352,2.5133426969012853,2.5114044723657636,2.5202218001600265,Rest,
0.355,2.524621203217203,2.4505818459898943,2.7922532683316788,Rest,
0.358,2.5215215890247036,2.4141614572263013,2.4759634020024124,Rest,
0.361,2.526118367298647,2.5933852484014928,2.6014093546945576,Rest,
0.364,2.533799928451321,2.5864424263729067,2.692856646315801,Rest,
