Timestamp,Channel1,Channel2,Channel3,Gesture
0.292,-494986.96526288986,85867.33671283722,1152357613.0,0
0.295,-2458728.96526289,434262.3367128372,1115011683.0,0
0.298,-7505362.96526289,501233.3367128372,1095936699.0,0
0.301,-3094458.96526289,371396.3367128372,1108507333.0,0
0.304,5545641.03473711,618187.3367128372,1179779355.0,0
0.307,9341789.03473711,444422.3367128372,1211201511.0,0
0.31,12136621.03473711,667990.3367128372,1212118090.0,0
0.313,11396694.03473711,341251.3367128372,1168235899.0,0
0.316,6067134.03473711,391961.3367128372,1121152149.0,0
0.319,-135716.96526288986,551942.3367128372,1131327420.0,0
0.322,672056.0347371101,521392.3367128372,1159176256.0,0
0.325,860921.0347371101,428737.3367128372,1232644906.0,0
0.328,1836832.0347371101,598422.3367128372,1257085601.0,0
0.331,-2579426.96526289,686092.3367128372,1221825662.0,0
0.334,-7996571.96526289,776796.3367128372,1173148376.0,0
0.337,-6745355.96526289,524320.3367128372,1127804949.0,0
0.34,-7808127.96526289,469767.3367128372,1150595353.0,0
0.343,-11819375.96526289,694056.3367128372,1191580504.0,0
0.346,5845904.03473711,428957.3367128372,1253834315.0,0
0.349,6093109.03473711,529230.3367128372,1202789129.0,0
0.352,-670859.9652628899,300816.3367128372,1174756590.0,0
0.355,-141347.96526288986,653356.3367128372,1148351999.0,0
0.358,-1529942.9652628899,343749.3367128372,1129430349.0,0
0.361,3564087.03473711,532853.3367128372,1149018134.0,0
0.364,3895416.03473711,3142324.336712837,1208944324.0,0
0.367,9462246.03473711,447865.3367128372,1229327985.0,0
0.37,6066819.03473711,477338.3367128372,1185458626.0,0
0.373,2998751.03473711,626810.3367128372,1156664319.0,0
0.376,388760.03473711014,508550.3367128372,1117995805.0,0
0.379,-1994665.9652628899,417935.3367128372,1135334189.0,0
0.382,-2638323.96526289,692473.3367128372,1168089390.0,0
0.385,3007795.03473711,530836.3367128372,1228349997.0,0
0.388,854664.0347371101,632095.3367128372,1239597424.0,0
0.391,2643575.03473711,518044.3367128372,1193545866.0,0
0.394,6439452.03473711,749108.3367128372,1129901339.0,0
0.397,1231791.0347371101,412451.3367128372,1097786213.0,0
0.4,3211393.03473711,463311.3367128372,1133127997.0,0
0.403,3921491.03473711,613597.3367128372,1156216568.0,0
0.406,4570960.03473711,447936.3367128372,1210186712.0,0
0.409,2393375.03473711,460988.3367128372,1199822525.0,0
0.412,-1976272.9652628899,561896.3367128372,1166838421.0,0
0.415,-930767.9652628899,693720.3367128372,1110769133.0,0
0.418,2845522.03473711,449252.3367128372,1113050699.0,0
0.421,933962.0347371101,469862.3367128372,1146825591.0,0
0.424,1282232.0347371101,-9608570.663287163,1229845190.0,0
0.427,-2789216.96526289,-1427738.6632871628,1206095675.0,0
0.431,-6182595.96526289,379178.3367128372,1159801701.0,0
0.434,-3239545.96526289,673596.3367128372,1114255139.0,0
0.437,-1284972.9652628899,725376.3367128372,1083442063.0,0
0.44,-724740.9652628899,510542.3367128372,1115927086.0,0
0.443,-659303.9652628899,570395.3367128372,1131285734.0,0
0.446,2236001.03473711,471724.3367128372,1182095235.0,0
0.449,7031134.03473711,514015.3367128372,1177629784.0,0
0.452,6241974.03473711,557663.3367128372,1150763477.0,0
0.455,1034194.0347371101,581741.3367128372,1115152856.0,0
0.458,4943382.03473711,622741.3367128372,1074947656.0,0
0.461,-1579570.9652628899,565590.3367128372,1109805363.0,0
0.464,2734508.03473711,446294.3367128372,1163713741.0,0
0.467,3319884.03473711,861193.3367128372,1205630252.0,0
0.47,2795372.03473711,691802.3367128372,1208461959.0,0
0.473,-2309352.96526289,502138.3367128372,1126655763.0,0
0.476,-14493805.96526289,667234.3367128372,1079662350.0,0
0.479,-7064536.96526289,618587.3367128372,1069669306.0,0
0.482,502256.03473711014,910962.3367128372,1093686097.0,0
0.485,5706007.03473711,479521.3367128372,1163527755.0,0
0.488,3430618.03473711,476502.3367128372,1193092359.0,0
0.491,2432589.03473711,887633.3367128372,1173325775.0,0
0.494,2042968.0347371101,461849.3367128372,1134549904.0,0
0.497,1284053.0347371101,643611.3367128372,1093453995.0,0
0.5,40620.03473711014,916092.3367128372,1092489625.0,0
0.503,3391149.03473711,493020.3367128372,1128396861.0,0
0.506,956543.0347371101,429757.3367128372,1187020575.0,0
0.509,-277744.96526288986,959480.3367128372,1179492256.0,0
0.512,2113462.03473711,423306.3367128372,1172201989.0,0
0.515,-14022.965262889862,848535.3367128372,1114321929.0,0
0.518,-1939050.9652628899,506202.3367128372,1079320882.0,0
0.521,-1014789.9652628899,444247.3367128372,1108234145.0,0
0.524,6063685.03473711,1141757.3367128372,1153692284.0,0
0.527,10596793.03473711,623021.3367128372,1190613551.0,0
0.53,2453638.03473711,590118.3367128372,1199183977.0,0
0.533,-5175459.96526289,704014.3367128372,1132298043.0,0
0.536,-1427407.9652628899,495097.3367128372,1096460514.0,0
0.539,-4681361.96526289,957913.3367128372,1086585129.0,0
0.542,-680433.9652628899,353338.3367128372,1120627997.0,0
0.545,4277002.03473711,349799.3367128372,1187490098.0,0
0.548,1960497.0347371101,613491.3367128372,1213002773.0,0
0.551,1618303.0347371101,466504.3367128372,1169353990.0,0
0.554,740093.0347371101,456819.3367128372,1121223938.0,0
0.557,2497141.03473711,468075.3367128372,1094215764.0,0
0.56,-2812773.96526289,435023.3367128372,1114918732.0,0
0.563,173774.03473711014,328039.3367128372,1146800526.0,0
0.566,1225912.0347371101,555209.3367128372,1208371210.0,0
0.569,1832067.0347371101,385819.3367128372,1204769376.0,0
0.572,-1131267.9652628899,75827.33671283722,1155099999.0,0
0.575,-1136093.9652628899,557748.3367128372,1112296128.0,0
0.578,-5150404.96526289,646334.3367128372,1079405395.0,0
0.581,-3728511.96526289,249977.33671283722,1113584566.0,0
0.584,-10003524.96526289,613537.3367128372,1168551706.0,0
0.587,-7283865.96526289,302918.3367128372,1213631287.0,0
0.59,-373714.96526288986,640999.3367128372,1192400108.0,0
0.593,-1222697.9652628899,514941.3367128372,1143568182.0,0
0.596,-1928956.9652628899,-84018.66328716278,1095788323.0,0
0.599,-17001.965262889862,545605.3367128372,1083919754.0,0
0.602,4786319.03473711,598427.3367128372,1131935745.0,0
0.605,-3332556.96526289,293925.3367128372,1196318111.0,0
0.608,-4403495.96526289,554503.3367128372,1203779761.0,0
0.611,3631749.03473711,386310.3367128372,1167182806.0,0
0.614,3342621.03473711,460137.3367128372,1134191304.0,0
0.617,5112497.03473711,727443.3367128372,1083565199.0,0
0.62,7128400.03473711,118824.33671283722,1089801437.0,0
0.623,49223.03473711014,650413.3367128372,1133729168.0,0
0.626,3534558.03473711,405573.3367128372,1193470613.0,0
0.629,10609816.03473711,311432.3367128372,1191226728.0,0
0.632,8384170.03473711,569594.3367128372,1134909785.0,0
0.635,11491287.03473711,-43809.66328716278,1110313829.0,0
0.638,8311103.03473711,473796.3367128372,1078750416.0,0
0.641,-1202772.9652628899,453545.3367128372,1082980647.0,0
0.644,4703569.03473711,120121.33671283722,1145885073.0,0
0.647,4275491.03473711,255196.33671283722,1211159980.0,0
0.65,1913446.0347371101,495286.3367128372,1199989147.0,0
0.653,1073352.0347371101,632355.3367128372,1123237684.0,0
0.656,-1147423.9652628899,550726.3367128372,1087760592.0,0
0.659,4713048.03473711,375590.3367128372,1089496004.0,0
0.662,-2774436.96526289,480261.3367128372,1119232681.0,0
0.665,-1774456.9652628899,608606.3367128372,1183085287.0,0
0.668,153204.03473711014,407586.3367128372,1202609333.0,0
0.671,-2027998.9652628899,551522.3367128372,1155559892.0,0
0.674,-1956233.9652628899,478014.3367128372,1118320997.0,0
0.677,1840221.0347371101,600925.3367128372,1086540751.0,0
0.68,1114862.0347371101,569974.3367128372,1092870197.0,0
0.683,7828207.03473711,364268.3367128372,1146317424.0,0
0.686,7109155.03473711,516452.3367128372,1191755385.0,0
