Timestamp,Channel1,Channel2,Channel3,Gesture
0.3,2.530649940556259,-0.058707146542246846,669.8782461736496,0
0.303,1.9653868402584749,-0.005875967301108176,683.3673207005645,0
0.306,-0.32894343412442595,-0.10298923056416243,703.7073712000097,0
0.309,-1.0971413005877366,-0.1266987689891721,704.3167286296759,0
0.312,-1.7403458278710104,-0.6145711892850159,694.4950168722888,0
0.315,-0.5235097071658856,-0.27144985817471934,676.8188860200507,0
0.318,-1.1754397594379498,-0.22996025209363324,685.8970762368532,0
0.321,-0.4996231429246336,-0.2305390132632965,689.6204059863575,0
0.324,-1.6799698917948263,-0.29799180965733285,694.4775562855668,0
0.327,3.0798084599624644,-0.18726842018395473,719.3712317194023,0
0.33,0.4822210416938333,-0.09780720212938832,697.6975998517989,0
0.333,-1.206061649341791,-0.10744587038516329,691.247033029441,0
0.336,-1.7464219260837126,0.77879483680249,702.9409841228704,0
0.339,-0.2588745895593547,-0.19106344836927747,700.2432465843257,0
0.342,-1.1001096122514582,-0.07789209584302625,711.3091440569334,0
0.345,-0.6919375522180644,-0.10065332425688212,730.123182549856,0
0.348,2.5036287676726943,-0.259675555242211,722.4509802402234,0
0.351,2.3803180678150966,-0.12722150178638003,713.8469962891336,0
0.354,1.552286667607632,-0.2193291663841137,698.8776801678753,0
0.357,3.4759993889211955,-0.16476766409891752,704.341861527188,0
0.361,-3.8231105824959286,-0.2402080798915449,702.2475316819587,0
0.364,-1.4358441388540086,-0.22820310695624357,709.0128307357825,0
0.367,-0.6388196746014501,-0.31240898285432195,721.3789101098669,0
0.37,2.7061159029026385,0.08048342466940994,718.1098536383931,0
0.373,3.4508271523388885,-0.154713551419718,712.9943243258386,0
0.376,4.865594824730806,-0.12659744108100313,694.9477529463474,0
0.379,4.228849057525281,-0.11215344579068187,695.2628183678172,0
0.382,2.3308068676838047,-0.19519822307029244,707.5195893668639,0
0.385,1.6604202349567458,-0.07964864493396817,710.7384360716862,0
0.388,0.2455542148893528,-0.22831397160871347,709.8013239862113,0
0.391,-5.062448055332652,-0.11935428378455981,697.4921235432772,0
0.394,-8.524543132620238,-0.1838387685147609,681.3176150700588,0
0.397,-8.259079510352535,-0.10345414684866228,675.3697228872446,0
0.4,-5.247397117793184,-0.1530279318644716,686.1048938161008,0
0.403,-2.2528439100913147,-0.02927258130375776,700.194356464667,0
0.406,2.5450492323576555,-0.10628238758044972,701.9332208553816,0
0.409,6.247532850913217,-0.09773567654724502,700.5696649038392,0
0.412,2.957227321043888,0.21977234355654218,698.4523801150775,0
0.415,1.5353005339146648,-0.08521512337324566,692.7839485149323,0
0.418,-0.72065686163387,-0.12476280989608313,688.1887356267853,0
0.421,0.1453415097286097,-0.09416774208580136,688.3487961708064,0
0.424,0.23086762866591926,-0.07762029863056341,707.4601349187058,0
0.427,2.2735774611803663,-0.21424250539257628,702.2800299263037,0
0.43,-0.0182184234045053,-0.11365369487862154,698.224426296285,0
0.433,-2.76268302879123,-0.18705384343729747,685.6005371332809,0
0.436,-7.377107092285996,-0.21722869845189052,678.7183724306074,0
0.439,-4.443759517414492,-0.17501966422219084,683.5553775495741,0
0.442,-4.254213148154349,-0.11750177120393346,703.8335935871116,0
0.445,-3.004410290540477,-0.17848329054322676,717.9503092706572,0
0.448,-3.6957843172411913,-0.2567793652074215,712.6347664159258,0
0.451,-6.340059463281591,-0.23716168613395894,700.4721999731303,0
0.454,-6.723250617665144,-0.10199860124976112,692.4450877243385,0
0.457,-6.6759519422115545,-0.09447291790343115,690.4171890517698,0
0.46,-4.900585662685103,-0.2403058315205726,699.1080592999529,0
0.463,-2.704846846931787,-0.0979323718984233,701.2014020921471,0
0.466,-3.9011706227386185,-0.7828232006140752,698.7010161520262,0
0.47,-4.253395372330601,-0.07716372699724161,695.8988715289678,0
0.473,-4.0261132979646845,-0.11664584840309544,675.7828647831517,0
0.476,-0.8289829520085732,-0.17125801464226242,665.9699166977306,0
0.479,-2.1549390970515105,-0.04460885823277749,674.4362651629764,0
0.482,-2.2026734825102494,-0.13659194910837869,691.736167280217,0
0.485,0.029060582513920963,-0.1838649945616453,693.1364641352253,0
0.488,-1.2149570475884275,-0.1060409887404603,695.4051256662757,0
0.491,-1.5969191540501697,-0.025842333588116162,685.3021479013142,0
0.494,-1.9884829738834924,-0.08101239936900129,669.9416464497622,0
0.497,-1.8763082111368021,-0.061830430300915395,676.943563454576,0
0.5,1.2796454531604695,-0.13496533815850853,673.3419583251426,0
0.503,2.2817993268608916,-0.08338049218832566,691.1151034969215,0
0.506,1.7418354210537927,-0.1352752823481751,685.4106748593658,0
0.509,-4.017838384144056,-0.17231480512009512,680.7166487832843,0
0.512,-5.105945742135646,-0.04921272154410872,684.9275755795926,0
0.515,-2.789719102837921,-0.1320214644022144,668.4701345527333,0
0.518,-2.57879075680853,-0.0016070821334324137,674.8594599794698,0
0.521,-0.7292417196442784,-0.05153015040923492,690.0540471141395,0
0.524,-1.791807888258404,0.11020349619002445,700.6934476725397,0
0.527,-1.8663446975284614,-0.13580039933140142,708.6113385690854,0
0.53,-2.482252678436339,-0.08656695687795946,703.947281115923,0
0.533,-0.024063255567853048,-0.11002913599782005,691.7673977336166,0
0.536,-2.3100393419431384,0.008240202403840158,682.5043389206337,0
0.539,-1.4114205366993247,-0.174662036311247,682.1384831832031,0
0.542,-3.287752924186293,-0.22998111372180574,690.0765729041783,0
0.545,-4.679233059088347,-0.10516420431122242,700.3269267471942,0
0.548,0.16644930509914957,-0.2706273139788209,692.9958078856239,0
0.551,-0.34171134660380176,-0.08999780064004881,675.4474872884139,0
0.554,0.18534457579198715,-0.20389454177939115,670.7185942791217,0
0.557,-4.810118914153463,-0.16758040762124438,665.4636568383761,0
0.56,-5.035384563146181,-0.135045804438505,680.9901918161144,0
0.563,-0.37139625138001975,-0.1806946231283746,699.0216856028659,0
0.566,1.9626295290624967,-0.26858347046595554,700.8317584790896,0
0.569,0.9693382710503329,-0.1433958201207588,693.1110439432912,0
0.572,-1.8291710642898806,-0.11501089280181986,680.0731313315787,0
0.575,-2.5002836816768195,-0.08907631272177241,663.3337078492293,0
0.578,-0.34712523713415067,-0.12715534062272127,677.1513899745214,0
0.581,1.613480379507564,-0.0859464724519512,679.5982086179505,0
0.584,1.096683609793672,-0.01779987790996529,702.5426390817927,0
0.587,-1.7082135560885945,-0.13182119277189486,710.5781275723133,0
0.59,-0.8775315370120325,-0.1366211553879566,691.5649469572243,0
0.594,-1.0381708422029305,-0.13097361462178014,670.9237099794996,0
0.597,-2.353992408286558,-0.25804656010632243,675.0436264328512,0
0.6,-3.7313432604602212,-0.11255339300487321,682.5992384671257,0
0.603,-1.5923582060883064,-0.16787247041543196,697.8343883555399,0
0.606,-0.9893397311495846,-0.157851736341172,693.2089714060987,0
0.609,1.4205723078814572,-0.20805256229482438,703.2898352491659,0
0.612,1.0959498765289482,-0.17769293285937238,695.816214777972,0
0.615,1.3657956328029286,-0.7977631066080448,672.1685245237976,0
0.618,1.6562765195579914,-0.13703242748579214,664.1380767986866,0
0.621,0.6503389425562318,-0.13908521169651067,669.2641150074143,0
0.624,-0.6469789553974579,-0.1650180036369875,688.747150152582,0
0.627,-1.1227748771756296,-0.09502366488663938,688.4760127635018,0
0.63,-1.101797615992723,-0.14800147157143329,687.1031346444053,0
0.633,-4.808033943430587,-0.0344718950875631,679.2232429055265,0
0.636,-5.519095386647564,-0.04089489237435373,666.1929853192551,0
0.639,-5.971510191632547,-0.08143857263007703,661.7579343030375,0
0.642,-3.7599213068510835,-0.11202767997519913,690.3397131371156,0
0.645,-3.4340430054834314,-0.04907145851916539,706.2837918143024,0
0.648,-5.516157473356429,-0.2080764041556904,702.0590707134093,0
0.651,-4.498980247149461,-0.12975648763062964,682.6255378276751,0
0.654,-4.66656051405198,-0.2376778624191047,671.45635026173,0
0.657,-3.3576179208419035,-0.1673264918042605,680.7828266361745,0
0.66,-1.1307368665738977,-0.2665157850922242,689.0952442997985,0
0.663,-0.43135733907899976,-0.24657385671230259,698.351474803862,0
0.666,0.5774698714459419,-0.2536018412156409,696.1708475555,0
0.669,-0.850003128540834,-0.17237679395816485,696.544245069533,0
0.673,-1.5650086115728072,-0.17992095474664893,684.317302026427,0
0.676,0.15645062474618499,-0.023154163788376536,679.9809050537234,0
0.679,1.2479518716158964,-0.05919650073428784,680.9151716131176,0
0.682,-2.130489268849942,-0.10947481273524318,691.4692087732802,0
0.685,0.8507077284583602,-0.11859134424048534,704.2044525390211,0
0.688,0.49140909878121874,-0.049751547597225,692.1372869178399,0
0.691,-0.21175055573587542,-0.16525582619783563,683.5135666744193,0
0.694,2.383816860880529,-0.05439057765306643,666.1267913731087,0
0.697,3.082188473712108,-0.28726356836523337,670.4514033140425,0
0.7,2.961514683653718,-0.07110789436637788,684.2032991890072,0
0.703,1.9909697528922834,-0.12718216271605343,690.4508084596167,0
0.706,1.673244175808918,-0.09020343668908026,691.5080042490964,0
0.709,0.9936957120413581,-0.06391897730259188,693.8001798153138,0
0.712,1.5232937728397928,-0.15342787907866295,679.8961114759578,0
0.715,0.32334782233806436,0.09274112132857226,676.8158491630375,0
0.718,1.700599134743129,-0.09737506840338028,671.1352653664667,0
0.721,0.3812507614077276,-0.11230305346703062,690.051100856197,0
0.724,-0.627019145622171,0.20916092738229963,695.0304192340874,0
0.727,-2.22379379485767,-0.09671882118618669,695.7347817104794,0
0.73,-0.6479040195946482,-0.1755453772520923,692.8168556471891,0
0.733,2.671066579457147,-0.07733121606884197,675.1390397714424,0
0.736,-1.9061993480084993,-0.12506798571371291,670.3515959205146,0
0.739,-2.8303861647231088,-0.1997657275437632,674.6196919226279,0
0.742,-3.5620559163279495,-0.1274867424870081,689.9532496873438,0
0.745,-2.4898367743415974,-0.004706524031234949,690.8617694213116,0
0.748,1.0691158622522607,-0.38175184275928586,697.9449883633838,0
0.751,-1.1658308935083141,-0.17942027567073637,694.376403615046,0
0.754,-1.0261545443837576,-0.1200951696073389,685.3040606145931,0
0.757,-1.5774153198617569,-0.17047063719087419,675.1082831750253,0
0.76,-0.24997919131271829,-0.12426749523910985,685.7122499599755,0
0.763,1.144864434094984,-0.1935430018875195,690.1863557322449,0
0.766,4.500929392198259,-0.23250298654284052,702.5624433234267,0
0.769,4.701384604845657,-0.1700861871863708,690.400396037149,0
0.772,3.031361202867174,-0.2839888887911002,683.4431551031059,0
0.775,-1.8756573283383204,-0.2390112184816644,672.9901537883464,0
