Timestamp,Channel1,Channel2,Channel3,Gesture
0.282,-4.396470442683608,1.3497724866890621,695.4769987436531,0
0.285,-3.013601391838847,1.2174227413738663,693.6561690159045,0
0.288,-2.180398095987698,1.4080306694838782,670.3245062022812,0
0.291,-0.2478185866604008,1.5278688023229279,672.9590121458783,0
0.294,-1.5923719791366011,1.3445344298818327,675.5771679374179,0
0.297,-5.400330797567335,1.3472816082869485,693.2703737342803,0
0.3,-9.099132636776176,1.379072941460663,705.4379427955082,0
0.303,-8.578496731434598,1.491641690956385,715.8979756710501,0
0.306,-7.768245398883209,1.3773873219054167,713.9805840230684,0
0.309,-5.232418532753854,1.3361063321058282,708.7949185126922,0
0.312,-2.839726277651266,1.3950332790948323,689.1503285348807,0
0.315,-3.5951437146583203,1.2762710102222172,701.9738545386617,0
0.318,-2.1316623523773615,1.3348927813935916,698.4815005638004,0
0.321,-3.289139392367474,1.3400920951771695,709.0450375133797,0
0.324,-7.0184981524095065,1.4736440663209578,718.1268904360402,0
0.327,-6.398764744943833,1.3509657718198014,716.1961556906886,0
0.33,-8.25253498355437,1.448965356256167,715.8230806378223,0
0.333,-6.025256962304866,1.013850205433073,691.4694239460736,0
0.336,-3.3408905353164755,1.2647232049669128,694.7575956294055,0
0.339,-2.308269743807159,1.3833209650001663,709.127789035772,0
0.342,-1.0042582434472251,1.3436993687089398,724.0621488168417,0
0.345,-0.1546767813522365,1.4038899343177036,715.7487166820426,0
0.348,-2.805572216077053,1.2414726223612433,697.8196165346642,0
0.351,-8.345301279555656,1.2960222037161202,693.8535033289794,0
0.354,-7.167228448154674,1.2390622102388988,696.2664850075823,0
0.358,-2.182829369737874,1.282973553326201,716.2140662925323,0
0.361,-2.1878373525889856,1.2957474262709638,722.4479851064664,0
0.364,-0.9637586706337515,1.1359586794621919,730.5823928812018,0
0.367,-1.0204289855024626,1.2901219392263101,725.2222126987234,0
0.37,1.7881279060052293,1.3220831456578708,710.4285616193487,0
0.373,2.023788010239514,1.4289840888061462,700.5090565096207,0
0.376,2.7183949932582436,1.3477739427114557,714.7330975214359,0
0.379,0.06846217366137353,1.3184854088704014,728.2870517119231,0
0.382,-0.12921248197574187,1.2770130881381192,740.7432729891864,0
0.385,-1.4981972252114701,1.446572825529529,732.5652936178795,0
0.388,0.6277302380730134,1.382211126382117,720.1341790120815,0
0.391,0.5335018399611045,1.3348421174393934,704.771702262366,0
0.394,-0.698383859297337,1.399781385663573,708.2142857568605,0
0.397,-3.544377240558447,1.4449229687654679,716.9276853713615,0
0.4,-3.3845855135172087,1.3763496049161859,723.9248083740245,0
0.403,-4.11145172622696,1.3875600478420438,722.947813623883,0
0.406,-4.227785701581865,1.3069167419866972,725.6360638899879,0
0.409,-3.9163364943415218,1.2963774474415004,713.7220798399544,0
0.412,-6.042982789727716,1.3463571401364334,699.0487067757496,0
0.415,-8.054588530704677,1.2635984651858507,705.0961136932509,0
