Timestamp,Channel1,Action1,Action2
0.0,2.5345340947810224,2.541386909128655,4.912220748387515,Rest,
0.28,2.5023598715682174,2.5420954757260352,4.932875483211188,Rest,
0.283,2.5125733358872933,2.516923225173888,4.9218128691353344,Rest,
0.286,2.4940419818622748,2.5048401352200074,4.917223876719043,Rest,
0.289,2.480370276595834,2.5216882725023653,4.92213895081895,Rest,
0.292,2.5130728740928023,2.5529265327142516,4.92880332831929,Rest,
0.295,2.5301231433225446,2.5659616812533654,4.933701918007662,Rest,
0.299,2.5199375302083826,2.563229492486804,4.930693675883851,Rest,
0.302,2.521470294099485,2.5279169609522176,4.923182306967057,Rest,
0.305,2.55247562585108,2.5012041955759163,4.917083724296388,Rest,
0.308,2.5689222047310714,2.494896035032992,4.9168607493472996,Rest,
0.311,2.527852916219433,2.520854964544471,4.923756260183454,Rest,
0.314,2.4908119755088656,2.5601977228236463,4.9317754118398325,Rest,
0.317,2.464474502906889,2.5679683091118406,4.932025413773258,Rest,
0.32,2.50788623561099,2.545430349013847,4.926924752673477,Rest,
0.323,2.544808211490001,2.5076553118227793,4.918167341524195,Rest,
0.326,2.540927725135115,2.4937896539504414,4.915810191746526,Rest,
0.329,2.53640223029953,2.502941419721117,4.919256807458467,Rest,
0.332,2.5284202710146033,2.541821829837928,4.9267811310738185,Rest,
0.335,2.531752208307649,2.560115372943476,4.930809623229906,Rest,
0.338,2.5074147721278397,2.5609843296054695,4.93080638222696,Rest,
0.341,2.4709019868406044,2.5262137813077903,4.92229098924738,Rest,
0.344,2.5165382722550063,2.5019002801210024,4.9183880254194765,Rest,
0.347,2.52431178522474,2.4982058091744257,4.915468261279107,Rest,
0.35,2.5135928990690886,2.5144632992812452,4.920938841421317,Rest,
0.353,2.5286307010471165,2.5496500044643886,4.929489580425123,Rest,
0.356,2.537947802205867,2.5689866685590648,4.934206999911457,Rest,
0.359,2.5769675917475037,2.5529463326345483,4.928520839522283,Rest,
0.362,2.579501033924643,2.503965080722729,4.9163673858111965,Rest,
0.365,2.566053505013556,2.480335235579787,4.911433480366585,Rest,
0.368,2.5584127311378992,2.479849411100824,4.912400996580094,Rest,
0.371,2.543024968362596,2.508423308449037,4.920351407309044,Rest,
0.374,2.520418572345355,2.5403528336111107,4.92687284074698,Rest,
0.377,2.497322985117642,2.5503635839061243,4.927526496558815,Rest,
0.38,2.5027420165492016,2.5247001188449705,4.921206149658548,Rest,
0.383,2.520395720014956,2.4963033101771246,4.915590720899042,Rest,
0.387,2.4909438740842194,2.4776624675288756,4.91086080771888,Rest,
