Timestamp,Channel1,Action1,Action2
0.0,2.5167554031542423,2.399788624302432,4.867670443432235,Rest,
0.284,2.572257185120992,2.5954669688081107,4.937778594471197,Rest,
0.287,2.5554995630904513,2.5571843770515175,4.928791314256646,Rest,
0.29,2.5235504894652054,2.5501427859238133,4.929348720197227,Rest,
0.293,2.527945824970552,2.5798676351300043,4.935413311918176,Rest,
0.296,2.530654819145628,2.626286166407754,4.945417736203848,Rest,
0.299,2.533658213734861,2.659713100123477,4.950033799842304,Rest,
0.302,2.5427085118989363,2.6490332969243284,4.947272958933318,Rest,
0.306,2.5708087059329396,2.6046452493356465,4.938331846712601,Rest,
0.309,2.537376340277653,2.5748853567851016,4.934383927938661,Rest,
0.312,2.5336767074750908,2.579798081623534,4.935302500816733,Rest,
0.315,2.53462840051617,2.6183416276683364,4.942202407495964,Rest,
0.318,2.5196674140332536,2.6706328143747524,4.9517946795837195,Rest,
0.321,2.506912672784945,2.687928855004621,4.953005694770002,Rest,
0.324,2.4983565647058565,2.651859442180031,4.947627883680509,Rest,
0.327,2.5057059207282566,2.607760514405878,4.939233283253256,Rest,
0.33,2.5262714627783254,2.589528464208956,4.93591960686977,Rest,
0.333,2.5389603804675196,2.6071082905026723,4.941282784551565,Rest,
0.336,2.5389961991380092,2.646014370201006,4.947910323583075,Rest,
0.339,2.5194321200133407,2.680542767615499,4.953521791892862,Rest,
0.342,2.510029802828855,2.6722162212651934,4.951550985033182,Rest,
0.345,2.5145825877474355,2.624174476037112,4.941844674810877,Rest,
0.348,2.5174278064917393,2.5946193697036053,4.937041440923982,Rest,
0.351,2.5305526809866943,2.595118910237421,4.938455533350174,Rest,
0.354,2.5388951343284707,2.630387371582523,4.9449889785224475,Rest,
0.357,2.5325145401636706,2.6699793541406813,4.951581546387112,Rest,
0.36,2.5063066145472663,2.6908484212389197,4.954913683914534,Rest,
0.363,2.494466092243474,2.6670831664340993,4.949682465344067,Rest,
0.366,2.5026363370357556,2.6195457813347316,4.941651972505685,Rest,
0.369,2.5161730354373795,2.59117518008726,4.937056463158901,Rest,
0.372,2.5255593431848995,2.5935872522920076,4.937271493925481,Rest,
0.375,2.5213286399189996,2.6209358083827268,4.943293421754202,Rest,
0.378,2.497234074069151,2.653871653318006,4.9499804769619375,Rest,
0.381,2.5110492658934613,2.6559451245339365,4.948986343546074,Rest,
0.384,2.532196882293747,2.6141131968297895,4.9406087327729145,Rest,
0.387,2.538609532585386,2.569974087138365,4.931834494951009,Rest,
0.39,2.5163496375016434,2.5499364700092637,4.927510789801722,Rest,
0.393,2.502313948046589,2.563971514523359,4.93172291550835,Rest,
0.397,2.4981281322058297,2.601715359389378,4.940494198709035,Rest,
0.4,2.481219396084624,2.626142055863685,4.943829619148924,Rest,
0.403,2.4854592589091373,2.605590076200226,4.939525094590348,Rest,
0.406,2.5097482313846924,2.5557037951704915,4.927890427196375,Rest,
0.409,2.5094158213634277,2.517017698547119,4.92046541983222,Rest,
0.412,2.511356471994546,2.5109410927635243,4.919125677224329,Rest,
0.415,2.524911114656015,2.5369482484919725,4.926674203587973,Rest,
0.418,2.517895533042614,2.569329814402588,4.9329795445514675,Rest,
0.421,2.5131129139833646,2.581362072764286,4.933693028532628,Rest,
