Timestamp,Channel1,Action1,Action2
0.0,2.5139723758105785,2.46214432190589,4.872966246902644,Rest,
0.4,2.515317943841868,2.509531184304498,4.916176965246584,Rest,
0.403,2.5207365678197524,2.3757270947965496,4.884524990542977,Rest,
0.406,2.520326408652384,2.370673209378655,4.882633099311065,Rest,
0.409,2.506902695990675,2.482594205319936,4.917973598465902,Rest,
0.412,2.496373890466856,2.645937298592156,4.949199008753032,Rest,
0.416,2.490500888120489,2.665782958474214,4.948069179293564,Rest,
0.419,2.502267754441381,2.541525531853799,4.927883283951376,Rest,
0.422,2.515308903026897,2.397953923268339,4.893499860882742,Rest,
0.425,2.514181916429927,2.333378664844175,4.880199015294643,Rest,
0.428,2.51211923458731,2.4316083767878562,4.905524852599186,Rest,
0.432,2.5155762927548637,2.6151283618402017,4.952858603993339,Rest,
0.435,2.507086776576105,2.692073513367595,4.952946811893202,Rest,
0.438,2.4881290327576138,2.598335167939683,4.940457700172985,Rest,
0.441,2.511804736229597,2.4378252001866936,4.902143424818626,Rest,
0.444,2.516543599420768,2.3496615241809518,4.881777728318748,Rest,
0.448,2.5262383915097586,2.3907985151952227,4.895104592734378,Rest,
0.451,2.5034645925680805,2.5672760942125135,4.9410404730152155,Rest,
0.454,2.4988516395473943,2.6596463405850637,4.951294061043896,Rest,
0.457,2.495268927323094,2.6247155186381064,4.939224319272407,Rest,
0.46,2.5075694205880965,2.479635919344982,4.920507569168666,Rest,
0.464,2.5739058148674148,2.4033867638870197,4.911693358977092,Rest,
0.468,2.5753833070854313,2.4772682130246713,4.919104305697001,Rest,
0.471,2.4983667836440246,2.5746594644677,4.939535432272158,Rest,
0.475,2.486551230101434,2.6620140934715084,4.951723398473668,Rest,
0.478,2.4910258863599166,2.5895553351967435,4.935842532932614,Rest,
0.481,2.5023988055130904,2.4414144456396336,4.898702951179796,Rest,
0.484,2.520903938147895,2.341884458215172,4.872359466889884,Rest,
0.487,2.5181853653189976,2.3789703562000817,4.892934275600675,Rest,
0.49,2.524630819123932,2.5174718208018625,4.941425751897038,Rest,
0.493,2.5049636891440974,2.670189621191725,4.956706063317485,Rest,
0.497,2.513507922858944,2.6465712010498286,4.949309384461121,Rest,
0.5,2.5745595312152245,2.484184236242978,4.914609139384674,Rest,
0.503,2.5488181051320558,2.3603331713216806,4.87984505679474,Rest,
0.507,2.5153419137594897,2.3660181303045906,4.883177171039095,Rest,
0.51,2.512217479817418,2.5056175219072427,4.923060161668529,Rest,
0.513,2.512148797097659,2.6398394726211696,4.9505333683158,Rest,
0.516,2.4984970524046783,2.6522278827476957,4.944499438065969,Rest,
0.519,2.516846679762355,2.508106055704481,4.915080931159071,Rest,
0.522,2.53217723837,2.3719665278789734,4.8765803353882236,Rest,
0.525,2.531371052857018,2.328325235774396,4.867609104191852,Rest,
0.528,2.516366229015288,2.410712275720361,4.896091091632526,Rest,
0.531,2.5117963007743715,2.569733319269367,4.937010700290435,Rest,
0.534,2.5107686979494925,2.6574351453703815,4.949959231163172,Rest,
0.537,2.5098426325804155,2.5954460862251922,4.935323558022655,Rest,
0.54,2.5209087414446465,2.44475037132208,4.8988857744796,Rest,
0.543,2.526247516143771,2.3434535436910147,4.869188701972509,Rest,
0.546,2.5141394434588484,2.352480882422582,4.876598759279252,Rest,
0.55,2.506271508338631,2.469637471822646,4.9130248104847745,Rest,
0.553,2.496370852026594,2.6198162560690945,4.944143363135262,Rest,
0.556,2.501732548905319,2.6573282434959107,4.948196777486417,Rest,
0.559,2.514381273035708,2.554397154099155,4.9256853740548046,Rest,
0.562,2.5195107539159958,2.408475678679428,4.899622574124196,Rest,
0.565,2.5352629502431094,2.3492210434752456,4.873256603048039,Rest,
0.568,2.5398940896675395,2.4074418895436094,4.898375586599181,Rest,
0.571,2.5327825003267823,2.5733607512807253,4.9371770368503975,Rest,
0.574,2.533545251278013,2.67895471109655,4.954240568115183,Rest,
0.577,2.5361884591468824,2.6458648160758393,4.944362480080125,Rest,
0.58,2.539867116234257,2.4967391761789233,4.925155747141629,Rest,
0.583,2.5566085728312817,2.385635802393204,4.889951726341454,Rest,
0.587,2.541207210416461,2.389745035569523,4.895208977709291,Rest,
0.59,2.537570386015819,2.5377756751471074,4.934051762389601,Rest,
0.593,2.5036772088805983,2.658099336770098,4.951346277978573,Rest,
0.596,2.493040581801156,2.6468321925909453,4.945764395462202,Rest,
0.599,2.4891288309437134,2.51629513649808,4.915956728386191,Rest,
0.602,2.506427991504579,2.3771934623650863,4.877063975915489,Rest,
0.606,2.5116171352444154,2.3412134611749305,4.87074777572948,Rest,
0.609,2.506362677844635,2.434026521216514,4.903684964097734,Rest,
0.612,2.5000301282888806,2.5856369672916193,4.945222409896989,Rest,
0.615,2.498483976634172,2.6703371799580373,4.95183170198878,Rest,
0.618,2.489313703153426,2.601001374822274,4.937087108331872,Rest,
0.621,2.4918579277189585,2.4448967892181024,4.898532842762958,Rest,
0.624,2.5641224097531925,2.388067460314031,4.89651920902958,Rest,
0.627,2.5005822559581405,2.3833401688072287,4.888256053157872,Rest,
