Timestamp,Channel1,Channel2,Channel3,Action1,Action2
0.0,678.3793745493143,657.5302448904806,713.2479546365684,Rest,
0.279,669.2154245633393,650.9184993408321,887.7850124579683,Rest,
0.282,662.8115180506131,648.2626275137219,898.7598191213392,Rest,
0.285,658.324572840282,647.6822814562656,907.1113398207831,Rest,
0.288,661.7799254393489,650.7459814245678,921.5189691208565,Rest,
0.291,662.8991356967849,652.366161628504,899.0981732723919,Rest,
0.294,644.0526913467278,658.3605609369947,895.4499656498391,Rest,
0.297,627.3481401620078,660.075059542067,884.5347409885813,Rest,
0.3,616.4931990496158,628.5467283185396,893.4721772041532,Rest,
0.303,618.0439833455066,618.3854339582246,899.8971336957376,Rest,
0.306,632.4310520209136,637.0429196408892,901.0760809273817,Rest,
0.309,649.768527718607,630.8660859902008,902.026229742316,Rest,
0.312,672.000260591538,636.8385680721483,901.9258435876183,Rest,
0.315,689.9795824264983,643.0336401502657,887.1541133110659,Rest,
0.318,693.9608519030633,649.14781858299,884.7529822293499,Rest,
0.321,680.2061760671348,657.3069897063958,884.4101797831273,Rest,
0.324,676.4443202548409,637.1282705221498,882.2713288392221,Rest,
0.327,683.786022518399,624.0970187302851,889.0537457530196,Rest,
0.33,697.5866571172068,642.2719195213222,865.8332503835261,Rest,
0.333,703.1432137660044,670.57791239952,859.133382932351,Rest,
0.336,694.7845816355444,671.9777914259186,844.9853587133119,Rest,
0.339,687.7381679699621,662.0978125450388,828.5567311712183,Rest,
0.342,671.6718997564196,657.2564938374154,830.5899459826882,Rest,
0.345,660.4984456894929,647.9121110334529,837.6195821308592,Rest,
0.348,670.4356051010615,648.8813881732688,842.8810856200558,Rest,
0.351,684.9142742054789,653.9814172961018,831.5708424533418,Rest,
0.354,699.6641707020009,655.6038350586695,834.9184477232036,Rest,
0.357,700.5841303568042,658.8782708499755,822.4006584168266,Rest,
0.36,694.2101143849032,652.6705858314735,812.0472183283828,Rest,
0.363,684.2729257670552,649.3867384656356,809.9595910262574,Rest,
0.366,672.7880630240516,650.7700843536954,813.9511440934115,Rest,
0.369,665.874363884254,667.7467307742513,812.7004787564848,Rest,
0.372,667.6020965101834,664.3392115043654,814.9558454699333,Rest,
0.375,670.5645299630797,637.6152089375506,801.0859997375011,Rest,
0.378,666.7063148863691,611.6814013339759,803.3104280603442,Rest,
0.381,650.0652873593912,637.5007155538458,789.2686127744452,Rest,
0.384,637.3208114291205,643.409057665951,799.0522753062577,Rest,
0.387,631.216116692557,635.3141194956445,806.977268097075,Rest,
0.39,629.6053266054781,645.0858813626625,807.1191915415753,Rest,
0.393,642.080422291806,636.0866434677414,797.2624185398124,Rest,
0.397,672.6539924924365,645.2721375551388,792.3915758599729,Rest,
0.4,710.8701176488539,667.15239014058,769.2420696308695,Rest,
0.403,722.6641497211634,660.9104854953868,772.3545470660385,Rest,
0.406,710.374617621257,653.4602777314517,794.5476072487363,Rest,
0.409,698.6676047644144,656.5385915683021,779.8796301936662,Rest,
0.412,689.2771892878043,663.220467355307,778.476130184666,Rest,
0.415,681.9440599613262,665.5910218466546,773.8504140198725,Rest,
0.418,674.5351826590518,657.0993503450572,770.4755485624729,Rest,
0.421,678.1853506786049,658.7750659912904,763.0582479307947,Rest,
0.424,680.3615034057502,661.2525595727634,754.1047107106102,Rest,
0.427,678.9780818197825,632.4503770411465,757.74320217886,Rest,
0.43,681.6238858251436,661.8720187988304,752.8822520830931,Rest,
0.433,693.6156104344857,661.1434067658671,741.6018422367384,Rest,
0.436,699.9472624000624,662.6295694863283,752.2415324737468,Rest,
0.439,693.9689956866498,659.3240087418567,745.6480223712948,Rest,
0.442,685.0390350865167,657.5616577341149,740.5797404741932,Rest,
0.445,664.7997969150301,662.745658486564,747.680977902529,Rest,
0.448,661.0937435738734,668.5124675646385,758.5615680887184,Rest,
0.451,661.4169515868367,640.2120852723224,758.4924731841652,Rest,
0.454,665.565108128203,624.2389326380411,748.7680290660893,Rest,
0.457,676.025244715839,658.0204436803393,738.4105030787591,Rest,
0.46,686.0398651408989,660.2048707252587,740.1786321614542,Rest,
0.463,690.7734263865264,657.2864886863814,739.8999112725152,Rest,
0.466,685.1095354687614,665.5156177896997,740.6074828633646,Rest,
0.469,683.2537797991966,676.5954931492201,736.0045708423341,Rest,
0.472,680.9965784545634,680.8827890017973,748.6126909986366,Rest,
0.475,676.5822305181301,660.1655119854822,733.5812721945372,Rest,
0.478,663.8900815117456,665.3584832380394,719.587435077123,Rest,
0.481,655.5258060128458,662.3271593245457,725.1035159949679,Rest,
0.484,654.6112274660143,663.627549842304,731.1671359738274,Rest,
0.487,658.3978597400021,661.2054558045215,736.9611575557182,Rest,
0.49,662.8396013783934,642.0071794995283,729.0463988836287,Rest,
0.493,669.958200449729,648.0308196581387,732.4845167976042,Rest,
0.496,685.5960655922968,674.0053503519714,719.8608308864631,Rest,
0.499,713.8434402756023,672.8666124184862,707.3163142581361,Rest,
0.502,724.5840233068494,669.6448957496757,727.3425087144981,Rest,
0.505,712.9390624688938,671.8662574131796,724.6096866857632,Rest,
0.508,699.2805772162172,677.9440537624423,730.4840744118779,Rest,
0.511,687.7108779800985,655.0205534721081,717.3466047461753,Rest,
