Timestamp,Channel1,Action1,Action2
0.0,649.8060250051051,Rest,
0.295,648.3617035581713,Rest,
0.297,641.7452474528847,Rest,
0.298,641.3861318094888,Rest,
0.3,642.0867761476965,Rest,
0.301,643.1625328257719,Rest,
0.302,643.1292656814177,Rest,
0.304,641.2868012531759,Rest,
0.305,639.7409224201348,Rest,
0.307,636.414010693313,Rest,
0.308,634.9353206080581,Rest,
0.31,636.8042953973169,Rest,
0.311,636.0567827292422,Rest,
0.313,637.0011194945716,Rest,
0.314,638.6680643162804,Rest,
0.322,655.7682902536739,Rest,
0.323,640.3439408950735,Rest,
0.325,639.0829687217437,Rest,
0.327,635.1518005313635,Rest,
0.328,634.052381402538,Rest,
0.329,634.3920629491881,Rest,
0.331,633.9285992298841,Rest,
0.332,632.9258898408282,Rest,
0.334,632.02990854143,Rest,
0.335,632.5696042263036,Rest,
0.337,638.4534994904399,Rest,
0.338,643.9940570585795,Rest,
0.34,646.40852706534,Rest,
0.341,647.7823207118894,Rest,
0.343,647.5191774987194,Rest,
0.344,643.0442605071379,Rest,
0.345,642.5677099904668,Rest,
0.347,639.6919148793119,Rest,
0.348,635.6935340992849,Rest,
0.35,631.9268360050721,Rest,
0.351,628.8115601314973,Rest,
0.353,626.8020673754296,Rest,
0.354,632.5091388832496,Rest,
0.356,635.5521566333957,Rest,
0.357,635.7740426986269,Rest,
0.359,640.3954738849966,Rest,
0.36,642.4708172644159,Rest,
0.362,641.2418545772856,Rest,
0.363,641.610559417076,Rest,
0.364,642.4723264542015,Rest,
0.366,644.5752632111625,Rest,
0.367,643.5242239861756,Rest,
0.369,641.1539859955294,Rest,
0.37,637.4384364412351,Rest,
0.372,636.718765106054,Rest,
0.373,636.7808564640112,Rest,
0.375,636.1606164170047,Rest,
0.376,640.3196037196641,Rest,
0.378,642.9238495735942,Rest,
0.379,645.7875079855332,Rest,
0.381,647.0260348351044,Rest,
0.382,647.0084514627995,Rest,
0.383,647.2319963254924,Rest,
0.385,646.0130364910408,Rest,
0.386,643.6943922870627,Rest,
0.388,639.7795206045533,Rest,
0.389,635.5832595328402,Rest,
0.391,635.7215488817154,Rest,
0.392,636.4669163783689,Rest,
0.394,640.484744368165,Rest,
0.395,642.526550594157,Rest,
0.397,643.7235884336934,Rest,
0.398,646.3270689638936,Rest,
0.4,646.3850940924995,Rest,
0.401,646.3143874781593,Rest,
0.402,645.2174985668062,Rest,
