Timestamp,Channel1,Action1,Action2
0.0,648.3916215171363,Rest,
0.274,637.0349516910258,Rest,
0.276,634.488335190813,Rest,
0.277,636.201332950751,Rest,
0.279,638.4675018152597,Rest,
0.28,641.3274766597124,Rest,
0.282,644.7511404456068,Rest,
0.283,647.7194097899687,Rest,
0.285,648.411039520626,Rest,
0.286,645.4981697199547,Rest,
0.288,642.8552660769541,Rest,
0.289,640.4181343815487,Rest,
0.291,639.3547069257148,Rest,
0.292,636.7731364694996,Rest,
0.293,634.4840448479706,Rest,
0.295,636.3637174801489,Rest,
0.296,640.0233447579557,Rest,
0.298,640.7855708343471,Rest,
0.299,639.7971778866265,Rest,
0.301,639.7251027494791,Rest,
0.302,641.446145945328,Rest,
0.304,642.4291726862398,Rest,
0.305,643.4743551581329,Rest,
0.307,643.9910410631944,Rest,
0.308,643.9707832301597,Rest,
0.309,641.2726731625406,Rest,
0.311,640.2690667234739,Rest,
0.312,638.7989138125079,Rest,
0.314,636.4082618246391,Rest,
0.315,636.5939386598991,Rest,
0.317,640.4177672168931,Rest,
0.318,642.7900997150064,Rest,
0.32,643.6996810078241,Rest,
0.321,645.469403322864,Rest,
0.323,646.1871124729053,Rest,
0.324,646.2864209754969,Rest,
0.326,647.4232104329121,Rest,
0.327,645.2920765032859,Rest,
0.328,642.0726862040384,Rest,
0.33,639.1200344705622,Rest,
0.331,636.9685890637146,Rest,
0.333,638.19211640264,Rest,
0.334,639.6361028714302,Rest,
0.336,641.7122610464407,Rest,
0.337,642.6467183407209,Rest,
0.339,643.1702563965626,Rest,
0.34,642.8558007306815,Rest,
0.342,641.9423707654918,Rest,
0.343,644.3381451771432,Rest,
0.344,645.2039695029223,Rest,
0.346,645.2349520009699,Rest,
0.347,644.8525166335721,Rest,
0.349,642.4151071804889,Rest,
0.35,642.3177906653632,Rest,
0.352,640.1607752037972,Rest,
0.353,639.6349155467648,Rest,
0.355,637.3507293880855,Rest,
0.356,636.3514389218615,Rest,
0.358,637.5430259159834,Rest,
0.359,640.7446272068771,Rest,
0.361,641.8348678153595,Rest,
0.362,644.3147092240703,Rest,
0.363,644.8168110629094,Rest,
0.365,644.2504256070167,Rest,
0.366,643.3147505896986,Rest,
0.368,641.9608243657141,Rest,
0.369,641.5414424588016,Rest,
0.371,640.2904165137311,Rest,
0.372,640.1302284157548,Rest,
0.374,641.9856628162458,Rest,
0.375,643.7579236934095,Rest,
0.377,643.8777445408994,Rest,
0.378,645.4658032018904,Rest,
0.379,645.0945633762555,Rest,
0.381,644.4551771229717,Rest,
0.382,643.7000833392243,Rest,
0.384,643.932607642723,Rest,
0.385,644.7831612566902,Rest,
0.387,645.1040876035795,Rest,
0.388,643.3357552690214,Rest,
0.39,641.9532539788787,Rest,
0.391,642.6862773521277,Rest,
0.393,643.8935433499269,Rest,
0.394,643.9305518782796,Rest,
0.396,643.7257920176735,Rest,
0.397,643.7399677920303,Rest,
0.398,644.7090631376581,Rest,
0.4,644.5224582579682,Rest,
0.401,646.8120958581085,Rest,
0.403,647.2266414435675,Rest,
0.404,648.5143212693121,Rest,
0.406,647.66025336507,Rest,
0.407,646.3916422595552,Rest,
0.409,643.5476033148293,Rest,
0.41,641.6355427069119,Rest,
0.412,640.9006906629432,Rest,
0.413,640.7142258541853,Rest,
0.414,640.5210704232538,Rest,
0.416,641.2865270717772,Rest,
0.417,642.8947720402207,Rest,
0.419,645.3451556378789,Rest,
0.42,648.6071841248494,Rest,
0.422,649.3368755980582,Rest,
0.423,648.6567608900978,Rest,
0.425,648.2687518917027,Rest,
0.426,646.2809105254305,Rest,
0.428,644.3704348052066,Rest,
0.429,645.4414004613639,Rest,
0.431,642.933535329525,Rest,
0.432,641.8809988356827,Rest,
0.433,645.7000035882,Rest,
0.435,648.6357955498452,Rest,
0.436,648.6423043778306,Rest,
0.438,648.8447462135251,Rest,
0.439,648.8349317115463,Rest,
0.441,648.4293464934046,Rest,
0.442,649.6068286427055,Rest,
0.444,648.7637417034795,Rest,
0.445,647.5582417915156,Rest,
0.447,644.6396249103099,Rest,
0.448,642.7975848671895,Rest,
0.449,640.2113014711501,Rest,
0.451,638.5699097597492,Rest,
0.452,637.8669026931408,Rest,
0.454,638.2871613844826,Rest,
0.455,639.2054413801958,Rest,
0.457,640.7522971334812,Rest,
0.458,641.6982426283648,Rest,
0.46,643.1053886539207,Rest,
0.461,642.7024254444152,Rest,
0.463,641.2682499013245,Rest,
0.464,639.6355515284004,Rest,
0.466,639.8784923408618,Rest,
0.467,640.5499888122068,Rest,
0.468,641.0548229282883,Rest,
0.47,641.3703383648799,Rest,
0.471,640.4442811541893,Rest,
0.473,639.4345384162115,Rest,
0.474,639.3230139402168,Rest,
0.476,642.0735844461423,Rest,
0.477,643.5579184958838,Rest,
0.479,641.9451632434324,Rest,
0.48,642.378202960277,Rest,
0.482,643.4047077184567,Rest,
0.483,643.9323185601614,Rest,
0.484,645.7721961465115,Rest,
0.486,646.474904593814,Rest,
0.487,645.2737903921354,Rest,
0.489,643.8523756089659,Rest,
0.49,643.4580789158439,Rest,
0.492,643.1662825544217,Rest,
0.493,642.1650537449185,Rest,
0.495,638.939658276994,Rest,
0.496,638.5724036183839,Rest,
0.498,638.7403784680818,Rest,
0.499,640.1408451963479,Rest,
0.501,642.299754297704,Rest,
0.502,644.9494296252047,Rest,
0.503,644.5383554146714,Rest,
0.505,644.0752642244415,Rest,
0.506,643.7591473769126,Rest,
0.508,641.6184290192639,Rest,
0.509,638.7322948851937,Rest,
0.511,637.4058338887494,Rest,
0.512,637.8199300551331,Rest,
0.514,638.2044062858113,Rest,
0.515,640.6530327383318,Rest,
0.517,643.1376151010531,Rest,
0.518,645.6166697283589,Rest,
0.519,647.0741763203355,Rest,
0.521,647.0040305857694,Rest,
0.522,648.3931879273877,Rest,
0.524,647.369585319708,Rest,
0.525,643.9622776463362,Rest,
0.527,641.9296684181295,Rest,
0.528,643.0159769077273,Rest,
0.53,642.1673443516903,Rest,
0.531,639.6880459413583,Rest,
0.533,640.2212673689446,Rest,
0.534,638.155455965454,Rest,
0.536,638.3638374047085,Rest,
0.537,638.0872438057952,Rest,
0.538,639.834794978475,Rest,
0.54,641.9552847093684,Rest,
0.541,645.2110517276587,Rest,
0.543,645.9122038975005,Rest,
0.544,645.2645218687679,Rest,
0.546,644.1215120698824,Rest,
0.547,641.1669571598717,Rest,
0.549,638.518504323781,Rest,
0.55,637.0542045896298,Rest,
0.552,635.1433319024243,Rest,
0.553,636.1918647517997,Rest,
0.554,638.4642801838255,Rest,
0.556,641.383365557595,Rest,
0.557,645.5716807331659,Rest,
0.559,648.8442008309604,Rest,
0.56,649.1952984565852,Rest,
0.562,649.4523226561931,Rest,
0.563,649.280046138769,Rest,
0.565,650.2857274157676,Rest,
0.566,647.2034689430558,Rest,
