Timestamp,Channel1,Action1,Action2
0.0,635.3996497869074,Rest,
0.288,557.1359988613127,Rest,
0.29,592.4622550561733,Rest,
0.291,629.6553420609644,Rest,
0.292,661.4492888986217,Rest,
0.294,685.7034165505668,Rest,
0.295,698.4916083206664,Rest,
0.297,697.8979769823524,Rest,
0.298,683.2746706336344,Rest,
0.3,650.3152150291461,Rest,
0.301,609.4138782517765,Rest,
0.303,570.6468952473277,Rest,
0.304,543.4553281611595,Rest,
0.306,532.4842897038806,Rest,
0.307,535.5956507439197,Rest,
0.309,558.604069185742,Rest,
0.31,597.6373967692133,Rest,
0.311,635.4599094939124,Rest,
0.313,670.8418942501419,Rest,
0.314,696.662121017232,Rest,
0.316,704.5017134549277,Rest,
0.317,693.9343743246047,Rest,
0.319,673.1243775039169,Rest,
0.32,635.4948211306121,Rest,
0.322,594.2094944965237,Rest,
0.323,557.8279087338339,Rest,
0.325,539.5989006279589,Rest,
0.326,536.6669960817094,Rest,
0.328,551.6674496731102,Rest,
0.329,582.5946328156749,Rest,
0.331,619.8431789688085,Rest,
0.332,656.3561810679652,Rest,
0.333,686.0934991948008,Rest,
0.335,703.3958564276525,Rest,
0.336,702.097693335735,Rest,
0.338,690.4696947896117,Rest,
0.339,661.4205439592056,Rest,
0.341,623.7275980386255,Rest,
0.342,585.3621340229671,Rest,
0.344,553.1984738348095,Rest,
0.345,539.2326276579652,Rest,
0.347,544.1483633695082,Rest,
0.348,562.5225463536437,Rest,
0.349,599.0434591821979,Rest,
0.351,636.1244870572671,Rest,
0.352,668.5654876906261,Rest,
0.354,691.7544718688097,Rest,
0.355,702.1853831035355,Rest,
0.357,700.4042202716137,Rest,
0.358,686.4416225482968,Rest,
0.36,655.2128708616341,Rest,
0.361,612.7793142532485,Rest,
0.363,572.7191379927561,Rest,
0.364,545.4449087911736,Rest,
0.366,536.9870605453325,Rest,
0.367,544.1389094756734,Rest,
0.368,567.4465581711004,Rest,
0.37,606.2664242108374,Rest,
0.371,645.0851446491653,Rest,
0.373,677.410593320202,Rest,
0.374,698.8461898381936,Rest,
0.376,706.0986168502112,Rest,
0.377,702.2071334370534,Rest,
0.379,681.7997123956337,Rest,
0.38,644.4448607498241,Rest,
0.382,601.951281660948,Rest,
0.383,565.1211142684358,Rest,
0.384,540.9943373196527,Rest,
0.386,537.20683779798,Rest,
0.387,551.0148729103652,Rest,
0.389,581.7337425629786,Rest,
0.39,621.3419248273283,Rest,
0.392,656.6134711043204,Rest,
0.393,681.8358405632782,Rest,
0.395,696.3412632156924,Rest,
0.396,698.7537281219635,Rest,
0.398,689.5655792433714,Rest,
0.399,666.6172172566911,Rest,
0.401,631.3980640647487,Rest,
0.402,593.514287890707,Rest,
0.403,559.7049057131893,Rest,
0.405,544.6996068596371,Rest,
0.406,548.5438339166443,Rest,
0.408,565.9052361136957,Rest,
0.409,597.8740165083428,Rest,
0.411,634.6309089220654,Rest,
0.412,669.1460542852943,Rest,
0.414,694.7889792667603,Rest,
0.415,708.1921146145004,Rest,
0.417,709.0961324091115,Rest,
0.418,698.107092750918,Rest,
0.419,666.2821234800963,Rest,
0.421,622.415188838862,Rest,
0.422,574.8387324617782,Rest,
0.424,541.8524559560366,Rest,
0.425,536.2867791994547,Rest,
0.427,547.701800191617,Rest,
0.428,569.6134536997621,Rest,
0.43,602.9136458532388,Rest,
0.431,638.2189253829629,Rest,
0.433,665.8419109394445,Rest,
0.434,686.3897581565092,Rest,
0.436,696.3838686208568,Rest,
0.437,692.6690349184316,Rest,
0.438,674.7948413842728,Rest,
0.44,635.8401132631437,Rest,
0.441,593.3745841234427,Rest,
0.443,557.4408128787056,Rest,
0.444,532.9555121607199,Rest,
0.446,527.0675816616514,Rest,
0.447,536.4763225884822,Rest,
0.449,561.7815997340202,Rest,
0.45,598.1390390561866,Rest,
0.452,631.2792338465731,Rest,
0.453,657.0081766853543,Rest,
0.454,674.9283319626251,Rest,
0.456,679.1478883204327,Rest,
0.457,672.1670862635477,Rest,
0.459,649.1577975938079,Rest,
0.46,612.8613892628418,Rest,
0.462,572.6622495248615,Rest,
0.463,537.2176363727613,Rest,
0.465,517.6519981207846,Rest,
0.466,516.1848349791569,Rest,
0.468,537.5864747269719,Rest,
0.469,571.4151914614667,Rest,
0.471,608.7322603144956,Rest,
0.472,641.6583760569544,Rest,
0.473,665.6616479947147,Rest,
0.475,676.4482482013998,Rest,
0.476,676.1707629168943,Rest,
0.478,663.8765679450712,Rest,
0.479,638.422748854488,Rest,
0.481,604.2365293784773,Rest,
0.482,570.36278073344,Rest,
0.484,543.8631634549097,Rest,
0.485,530.8769483419595,Rest,
0.487,533.6575351545257,Rest,
0.488,550.7835591773461,Rest,
0.489,578.3191601418448,Rest,
0.491,614.2816906311143,Rest,
0.492,648.9230244067936,Rest,
0.494,675.0074917086949,Rest,
0.495,688.4088413010646,Rest,
0.497,688.2185200713301,Rest,
0.498,672.49799758172,Rest,
0.5,640.1585859249336,Rest,
0.501,596.3531120244398,Rest,
0.503,556.2736310092963,Rest,
0.504,529.7289299641764,Rest,
0.506,520.9117592467975,Rest,
0.507,533.6916391481923,Rest,
0.508,557.5793978666542,Rest,
0.51,593.9010338665287,Rest,
0.511,633.6872689351164,Rest,
0.513,667.1391930746071,Rest,
0.514,687.7947935813419,Rest,
0.516,695.7489181457661,Rest,
0.517,689.3218140985745,Rest,
0.519,670.4039979462622,Rest,
0.52,634.624116375937,Rest,
0.522,594.4107037080173,Rest,
0.523,558.6133281723652,Rest,
0.524,537.6548722570982,Rest,
0.526,536.4539547507709,Rest,
0.527,548.5886166797419,Rest,
0.529,576.8295123373881,Rest,
0.53,616.4119591011952,Rest,
0.532,652.2824695447051,Rest,
0.533,679.926226130274,Rest,
0.535,702.3863217099097,Rest,
0.536,702.5349178951881,Rest,
0.538,689.4760870308979,Rest,
0.539,665.6835205177689,Rest,
0.541,629.9232548383778,Rest,
0.542,589.5975344893377,Rest,
0.543,556.1868394835996,Rest,
0.545,535.2273667129715,Rest,
0.546,531.2565733500211,Rest,
0.548,547.0370181843064,Rest,
0.549,582.7966425176432,Rest,
0.551,625.7355965060707,Rest,
0.552,667.6458081776867,Rest,
0.554,699.9032610539509,Rest,
0.555,714.2142926710001,Rest,
0.557,713.2256732256023,Rest,
0.558,697.2308060205944,Rest,
0.56,664.0290640627222,Rest,
0.561,623.9515398683,Rest,
0.562,585.5514074029217,Rest,
0.564,556.1546964829798,Rest,
0.565,542.457703048909,Rest,
0.567,547.5124177351496,Rest,
0.568,569.5707737887828,Rest,
0.57,604.7001039624338,Rest,
0.571,639.7972976919767,Rest,
0.573,671.4131029144648,Rest,
0.574,693.6700080239782,Rest,
0.576,702.8636602000785,Rest,
0.577,699.1494988381265,Rest,
0.578,680.7202554607696,Rest,
0.58,643.9411513735237,Rest,
0.581,606.1567075439343,Rest,
0.583,569.1583394000935,Rest,
0.584,545.5260593326162,Rest,
0.586,540.7778120968118,Rest,
0.587,549.2491053639776,Rest,
0.589,574.2695545279448,Rest,
0.59,612.6957270736369,Rest,
0.592,649.9561846204024,Rest,
0.593,678.4662852843148,Rest,
0.595,697.7158114571347,Rest,
0.596,701.7967905755985,Rest,
0.597,695.6678927740923,Rest,
0.599,673.0499473869738,Rest,
0.6,635.6635797814822,Rest,
0.602,595.013817550399,Rest,
0.603,560.3965080257068,Rest,
0.605,540.6507564366766,Rest,
0.606,540.60478694496,Rest,
0.608,553.377619788363,Rest,
0.609,588.2622400834847,Rest,
0.611,623.7359778566334,Rest,
0.612,657.8760001511574,Rest,
0.614,682.4332186500095,Rest,
0.615,695.2449578338811,Rest,
0.617,697.1698161566038,Rest,
0.618,687.0637455062563,Rest,
0.62,656.6590507816137,Rest,
0.621,615.8874304160393,Rest,
0.622,576.284617338731,Rest,
0.624,548.2755629152731,Rest,
0.625,539.3377291366731,Rest,
0.627,545.635352806491,Rest,
0.628,566.4034600738836,Rest,
0.63,599.4084709177579,Rest,
0.631,635.921586265753,Rest,
0.633,666.9400229382542,Rest,
0.634,688.7962202782893,Rest,
0.636,697.5496414362957,Rest,
0.637,691.146540778463,Rest,
0.638,670.3477985081432,Rest,
0.64,631.9979205129051,Rest,
0.641,586.722365823074,Rest,
0.643,552.3113164080759,Rest,
0.644,533.1923858156664,Rest,
0.646,528.8053731686322,Rest,
0.647,538.4432492784559,Rest,
0.649,563.9181952378982,Rest,
0.65,603.7792764638992,Rest,
0.652,641.3876135811345,Rest,
0.653,672.1465232546954,Rest,
0.655,687.2099098217379,Rest,
0.656,689.7259103925121,Rest,
0.657,682.4476680097184,Rest,
0.659,659.5939737074344,Rest,
0.66,622.2689190231465,Rest,
0.662,579.3146138566273,Rest,
0.663,546.7992027758602,Rest,
0.665,530.5869985326527,Rest,
0.666,525.0335019866826,Rest,
0.668,535.8477378902123,Rest,
0.669,567.3287293110764,Rest,
0.671,608.1334541003054,Rest,
0.672,646.0277165207525,Rest,
0.673,676.1083789000963,Rest,
0.675,697.4561616726114,Rest,
0.677,697.7890894161569,Rest,
0.678,681.2438477568445,Rest,
0.68,647.3933157197613,Rest,
0.681,604.4712733592121,Rest,
0.683,563.9484475789603,Rest,
0.684,535.9028072241315,Rest,
0.685,526.2995661854227,Rest,
0.687,531.5049834853392,Rest,
0.688,553.132874743089,Rest,
0.69,591.9547721093621,Rest,
0.691,632.6313463010009,Rest,
0.693,666.5237970976588,Rest,
0.694,689.314021982434,Rest,
0.696,698.890409337331,Rest,
0.697,693.0881962881323,Rest,
0.699,673.0585209201004,Rest,
0.7,635.9023423078468,Rest,
0.702,594.5279293689644,Rest,
0.703,559.5195114039792,Rest,
0.704,537.6837405781437,Rest,
0.706,533.6109416021039,Rest,
0.707,543.4681264720114,Rest,
0.709,566.1807419277122,Rest,
0.71,600.4115343584459,Rest,
0.712,636.9434287480627,Rest,
0.713,665.8743728249517,Rest,
0.715,688.0529669586381,Rest,
0.716,695.9115238084225,Rest,
0.718,688.4754578441928,Rest,
0.719,661.6113062633641,Rest,
0.72,619.7313862718804,Rest,
0.722,576.1486305175579,Rest,
0.723,540.5113578452299,Rest,
0.725,520.5634588674853,Rest,
0.726,519.6733462421115,Rest,
0.728,535.4804146862524,Rest,
0.729,570.4640251951248,Rest,
0.731,609.8864501579344,Rest,
0.732,642.5273481043993,Rest,
0.734,668.9497195422315,Rest,
0.735,682.7694925987115,Rest,
0.737,683.3330897489893,Rest,
0.738,673.8722871389731,Rest,
0.739,644.9100673091492,Rest,
0.741,605.6478215036179,Rest,
0.742,563.7978313920297,Rest,
0.744,531.5599890422808,Rest,
0.745,521.1111880673394,Rest,
0.747,526.7994453667933,Rest,
0.748,545.7301098978651,Rest,
0.75,583.3047578698108,Rest,
0.751,620.2392685698591,Rest,
0.753,652.5629720166888,Rest,
0.754,675.4876649961072,Rest,
0.755,686.1532546464508,Rest,
0.757,684.1264443548256,Rest,
0.758,667.728053060538,Rest,
0.76,633.7862758381696,Rest,
0.761,594.5559739537208,Rest,
0.763,556.4065541513627,Rest,
0.764,532.237702278817,Rest,
0.766,523.7479285893355,Rest,
0.767,539.7334545533007,Rest,
0.769,566.6446115546955,Rest,
0.77,600.5987126348869,Rest,
0.772,635.3750414103318,Rest,
0.773,665.0472426470808,Rest,
0.774,684.6440881066427,Rest,
0.776,689.8487478314338,Rest,
0.777,682.9145148890632,Rest,
0.779,661.3937814705112,Rest,
0.78,623.2452724272338,Rest,
0.782,581.3112343920749,Rest,
0.783,545.1556092686187,Rest,
0.785,523.9795576309631,Rest,
0.786,522.5494030176882,Rest,
0.788,533.4075985440729,Rest,
0.789,560.3543299858964,Rest,
0.79,599.1655622918084,Rest,
0.792,633.5416917254557,Rest,
0.793,657.9805383659051,Rest,
0.795,676.9024559143134,Rest,
0.796,682.294191395544,Rest,
0.798,669.5128887311088,Rest,
0.799,640.952295774495,Rest,
0.801,603.4392641114312,Rest,
0.802,562.7325448671037,Rest,
0.804,531.199178838632,Rest,
0.805,514.6423136761563,Rest,
0.807,514.7659176309011,Rest,
0.808,530.5720884289847,Rest,
0.809,564.8562747068733,Rest,
0.811,606.7061360724134,Rest,
0.813,640.1939356558246,Rest,
0.814,664.3213611032202,Rest,
0.816,673.9330421606353,Rest,
0.817,670.0707066143401,Rest,
0.819,649.923894992339,Rest,
0.82,610.3210372115418,Rest,
0.822,562.6028582576345,Rest,
0.823,522.7280816707708,Rest,
0.825,500.016891958343,Rest,
0.826,497.93976520773947,Rest,
0.828,518.1911746491402,Rest,
0.829,556.4943154447454,Rest,
0.831,597.669903954256,Rest,
0.832,629.807354188842,Rest,
0.834,652.9922071686038,Rest,
0.835,662.053877360091,Rest,
0.837,658.2046017890694,Rest,
0.838,639.3138407842923,Rest,
