Timestamp,Channel1,Action1,Action2
0.0,651.2334860841615,Rest,
0.277,650.1720446553284,Rest,
0.279,653.2768259378464,Rest,
0.28,657.6887181626222,Rest,
0.282,645.7605195952082,Rest,
0.284,635.8734680263362,Rest,
0.285,634.0696655594904,Rest,
0.287,624.5369135781424,Rest,
0.288,633.1458369667336,Rest,
0.29,647.8514489950477,Rest,
0.291,662.9574892470227,Rest,
0.293,664.8127347007674,Rest,
0.294,660.1757496804893,Rest,
0.296,649.1331564346739,Rest,
0.297,643.1686661444504,Rest,
0.299,637.8331777850601,Rest,
0.3,629.8034161094923,Rest,
0.301,620.7308698571766,Rest,
0.303,618.2622633292989,Rest,
0.304,620.0560623474196,Rest,
0.306,621.6740777103994,Rest,
0.307,626.0626591518711,Rest,
0.309,640.485218821194,Rest,
0.31,646.5824975469706,Rest,
0.312,653.161664385994,Rest,
0.313,659.8783331964413,Rest,
0.315,658.0641946869129,Rest,
0.316,649.2686306558408,Rest,
0.318,642.3307403720307,Rest,
0.319,636.2388880537615,Rest,
0.32,634.6384882495985,Rest,
0.322,641.3463093455207,Rest,
0.323,648.1004945159548,Rest,
0.325,652.7332404533911,Rest,
0.326,655.5725479808507,Rest,
0.328,658.0081979046104,Rest,
0.329,658.5275070104011,Rest,
0.331,656.2898065197237,Rest,
0.332,653.712147320765,Rest,
0.334,652.5596639585094,Rest,
0.335,648.9242588191341,Rest,
0.336,643.4093974124667,Rest,
0.338,633.1910470951851,Rest,
0.339,625.0394260930331,Rest,
0.341,624.9809932686082,Rest,
0.342,621.0546661680539,Rest,
0.344,623.750685304485,Rest,
0.345,633.1462732727854,Rest,
0.347,643.9809768177244,Rest,
0.348,654.2142306821621,Rest,
0.35,651.449570828625,Rest,
0.351,647.9768041344647,Rest,
0.353,649.2107694400274,Rest,
0.354,655.950662010987,Rest,
0.355,660.5177397153067,Rest,
0.357,658.6594186615251,Rest,
0.358,653.3833269337805,Rest,
0.36,648.7806741929858,Rest,
0.361,647.7982178685925,Rest,
0.363,647.8021380665467,Rest,
0.364,649.2018639089899,Rest,
0.366,644.5432269028696,Rest,
0.367,635.3337902228582,Rest,
0.369,626.4120872511968,Rest,
0.37,619.1302232897548,Rest,
0.372,614.1843329887787,Rest,
0.373,620.1987165449519,Rest,
0.374,633.6645643311219,Rest,
0.376,638.7405072141298,Rest,
0.377,638.8945900076139,Rest,
0.379,651.4416320850411,Rest,
0.38,652.9211661721666,Rest,
0.382,650.1094204317833,Rest,
0.383,647.015912773122,Rest,
0.385,645.3370267554553,Rest,
0.386,651.2697406136681,Rest,
0.388,657.9034480933485,Rest,
0.389,662.2476824817279,Rest,
0.39,664.2383818910578,Rest,
0.392,661.9864513857902,Rest,
0.393,660.2499050199872,Rest,
0.395,655.7631112054719,Rest,
0.396,649.5547347730082,Rest,
0.398,644.692786895369,Rest,
0.399,642.9270950468892,Rest,
0.401,640.5404639888363,Rest,
0.402,640.966081138382,Rest,
0.404,640.7224888470755,Rest,
0.405,641.5112681998335,Rest,
0.407,639.3443345241946,Rest,
0.408,644.4779288146411,Rest,
0.409,645.5275178584478,Rest,
0.411,647.2239002256274,Rest,
0.412,643.7076131948963,Rest,
0.414,636.1740465371664,Rest,
0.415,633.5838369827076,Rest,
0.417,632.9989383219407,Rest,
0.418,634.618933751456,Rest,
0.42,634.3733017889621,Rest,
0.421,637.0634290055548,Rest,
0.423,640.58743901103,Rest,
0.424,644.9570190855287,Rest,
0.425,651.5467258151443,Rest,
0.427,650.965603109074,Rest,
0.428,654.848963004227,Rest,
0.43,660.1725816932418,Rest,
0.431,660.0006777048919,Rest,
0.433,655.5888599859309,Rest,
0.434,649.0845345359486,Rest,
0.436,640.8179474852022,Rest,
0.437,632.2729840604048,Rest,
0.439,623.887939320557,Rest,
0.44,620.5399430441788,Rest,
0.442,621.9022633912878,Rest,
0.443,624.8260032923225,Rest,
0.444,635.5232853321177,Rest,
0.446,645.5851197940254,Rest,
0.447,652.2728875008687,Rest,
0.449,651.5145553963846,Rest,
0.45,649.0616624428824,Rest,
0.452,646.8150188702367,Rest,
0.453,644.5639395193981,Rest,
0.455,644.7192620896413,Rest,
0.456,645.6986672519049,Rest,
0.458,645.2743417351653,Rest,
0.459,641.1028106335176,Rest,
0.46,634.1140698330486,Rest,
0.462,641.9460346634429,Rest,
0.463,645.7282299671447,Rest,
0.465,645.91336141984,Rest,
0.466,646.3585271070632,Rest,
0.468,649.0823416808059,Rest,
0.469,648.5074810394622,Rest,
0.471,642.8660950501078,Rest,
0.472,639.6496074974069,Rest,
0.474,640.5035150651354,Rest,
0.475,642.9485163627286,Rest,
0.477,644.4314127482668,Rest,
0.478,649.2301659858425,Rest,
0.479,649.6467822369077,Rest,
0.481,647.4772199961209,Rest,
0.482,645.7532496158182,Rest,
0.484,647.7483156619448,Rest,
0.485,649.0208201433206,Rest,
0.487,651.4117534651463,Rest,
0.488,651.4466651018458,Rest,
0.49,650.29027286652,Rest,
0.491,650.1131546632236,Rest,
0.493,649.6329313079037,Rest,
0.494,647.0341482203183,Rest,
0.495,644.2107801688647,Rest,
0.497,641.551090067755,Rest,
0.498,640.409697343075,Rest,
0.5,639.8013669015606,Rest,
0.501,639.980286357437,Rest,
0.503,638.7849853974564,Rest,
0.504,635.281937752001,Rest,
0.506,640.71275600347,Rest,
0.507,641.7144914525142,Rest,
0.509,638.8884560928889,Rest,
0.51,630.1018625619248,Rest,
0.512,628.252918511977,Rest,
0.513,638.0370310589112,Rest,
0.514,642.0506438077264,Rest,
0.516,641.9026293638502,Rest,
0.517,641.7453016931178,Rest,
0.519,637.2110226405886,Rest,
0.52,638.7500081956397,Rest,
0.522,642.1042629604653,Rest,
0.523,641.3616366817519,Rest,
0.525,637.6255902797687,Rest,
0.526,630.1306259787829,Rest,
0.528,624.2782293889796,Rest,
0.529,622.2549935883276,Rest,
0.53,625.044891243564,Rest,
0.532,637.2303536212866,Rest,
0.533,644.3064074881563,Rest,
0.535,643.7700204575086,Rest,
0.536,639.7122716560688,Rest,
0.538,635.1364261074574,Rest,
0.539,627.0485642014222,Rest,
0.541,628.1543348019522,Rest,
0.542,636.9366421623995,Rest,
0.544,641.7343392055438,Rest,
0.545,648.1707469428476,Rest,
0.547,652.1407940555565,Rest,
0.548,653.4946278923306,Rest,
0.549,649.4717192020081,Rest,
0.551,646.4445097976338,Rest,
0.552,647.6665303309596,Rest,
0.554,654.6335053007012,Rest,
0.555,656.8841823201396,Rest,
0.557,653.0814120866552,Rest,
0.558,643.3915011157395,Rest,
0.56,638.4141359822912,Rest,
