Timestamp,Channel1,Action1,Action2
0.0,648.7048904543984,Rest,
0.289,643.4862522466483,Rest,
0.291,643.1799069857486,Rest,
0.292,651.4616842820268,Rest,
0.294,646.11011101128,Rest,
0.295,641.9451036387806,Rest,
0.296,638.8865910633315,Rest,
0.298,639.2603646827179,Rest,
0.299,636.5297086870323,Rest,
0.301,636.491002618194,Rest,
0.302,637.079328546444,Rest,
0.304,635.4434747032493,Rest,
0.305,633.5390428947261,Rest,
0.307,635.9628249362498,Rest,
0.308,640.8178872845039,Rest,
0.31,644.3258272797856,Rest,
0.311,643.1078944334859,Rest,
0.313,641.3001360058946,Rest,
0.314,638.771174403569,Rest,
0.315,635.9897960412259,Rest,
0.317,634.1549419349362,Rest,
0.318,636.9105961216206,Rest,
0.32,641.2298442399316,Rest,
0.321,642.9349729937283,Rest,
0.323,642.6148280638251,Rest,
0.324,641.4294053828007,Rest,
0.326,639.9105161321778,Rest,
0.327,638.3249316602864,Rest,
0.329,635.4840750079244,Rest,
0.33,631.164033551697,Rest,
0.331,626.1834825496056,Rest,
0.333,621.4136429326109,Rest,
0.334,624.3238752274365,Rest,
0.336,628.7150619882419,Rest,
0.337,629.7940075151929,Rest,
0.339,628.9860914929022,Rest,
0.34,629.1287665520629,Rest,
0.342,629.6415119935884,Rest,
0.343,632.5738379447267,Rest,
0.345,635.5341238420157,Rest,
0.346,631.987250684172,Rest,
0.348,621.9682147465008,Rest,
0.349,622.7130529538456,Rest,
0.35,628.1689826451519,Rest,
0.352,630.6666184266351,Rest,
0.353,625.9280778083894,Rest,
0.355,622.7066657193501,Rest,
0.356,624.1031550291962,Rest,
0.358,625.933990589856,Rest,
0.359,623.8812332011739,Rest,
0.361,621.5076001295566,Rest,
0.362,625.5409581114004,Rest,
0.364,628.6566935368411,Rest,
0.365,638.2343510668696,Rest,
0.367,636.4089544306939,Rest,
0.368,637.0719542589134,Rest,
0.369,640.249419838121,Rest,
0.371,638.3417568614193,Rest,
0.372,635.429236344008,Rest,
0.374,632.4474683341347,Rest,
0.375,630.0697422110727,Rest,
0.377,628.3307198680305,Rest,
0.378,634.3030434016041,Rest,
0.38,637.8525296273863,Rest,
0.381,638.5308311618365,Rest,
0.383,638.8609515262784,Rest,
0.384,639.0493671952923,Rest,
0.385,638.5176811835386,Rest,
0.387,640.4724425640634,Rest,
0.388,641.387044356709,Rest,
0.39,634.5981060979493,Rest,
0.391,627.2495266496571,Rest,
0.393,626.0696317040481,Rest,
0.394,629.1412483622132,Rest,
0.396,631.0246260195524,Rest,
0.397,639.0254991084932,Rest,
0.399,642.8519401373792,Rest,
0.4,643.6344699423873,Rest,
0.401,645.8439190201663,Rest,
0.403,644.5012783409688,Rest,
0.404,640.1136654750902,Rest,
0.406,637.5259384543822,Rest,
0.407,639.6312409199763,Rest,
0.409,638.7987886427389,Rest,
0.41,636.8729158488412,Rest,
0.412,633.9326261201651,Rest,
0.413,630.1683318815627,Rest,
0.415,622.4330130139605,Rest,
0.416,615.9517712535585,Rest,
0.418,609.8914056886919,Rest,
0.419,612.7218082811604,Rest,
0.421,619.3681203565741,Rest,
0.422,631.5792842601877,Rest,
0.423,640.8371640249686,Rest,
0.425,648.3225951579327,Rest,
0.426,647.9800078845034,Rest,
0.428,644.9855047447091,Rest,
0.429,640.7514465750988,Rest,
0.431,638.0429682782851,Rest,
0.432,636.9152291912113,Rest,
0.434,631.0484637079792,Rest,
0.435,629.8338234226493,Rest,
0.437,635.1975798842407,Rest,
0.438,633.0326185265325,Rest,
0.439,628.3581797311521,Rest,
0.441,622.4726232853678,Rest,
0.442,630.3561336226622,Rest,
0.444,635.288987194179,Rest,
0.445,637.161806483484,Rest,
0.447,637.0588024924758,Rest,
0.448,636.8559928960792,Rest,
0.45,635.3916073312291,Rest,
0.451,630.5863780482266,Rest,
0.453,622.4508252681286,Rest,
0.454,617.5488022027972,Rest,
0.456,619.4067185409925,Rest,
0.457,623.1716028656487,Rest,
0.458,627.7076241621523,Rest,
0.46,628.0298039948707,Rest,
0.461,629.349751991004,Rest,
0.463,632.7214488651096,Rest,
0.464,631.763100238216,Rest,
0.466,632.7333280722294,Rest,
0.467,637.9633680538378,Rest,
0.469,634.2216955687637,Rest,
0.47,631.5657319504895,Rest,
0.472,632.7863535626356,Rest,
0.473,642.3027619484379,Rest,
0.474,644.5722329106609,Rest,
0.476,640.0291025673273,Rest,
0.477,632.2923865666851,Rest,
0.479,625.360069317826,Rest,
0.48,619.2684893928158,Rest,
0.482,621.477837738733,Rest,
0.483,628.4715293015872,Rest,
0.485,635.8826709845866,Rest,
0.486,644.7930353633208,Rest,
