Timestamp,Channel1,Action1,Action2
0.0,650.1058727629033,Rest,
0.281,636.7788787816619,Rest,
0.283,630.885185108803,Rest,
0.284,632.1206083441506,Rest,
0.286,637.791247104555,Rest,
0.287,643.7188981436369,Rest,
0.289,646.332727829543,Rest,
0.29,648.9345513504209,Rest,
0.292,650.0865662201126,Rest,
0.293,648.1221631910995,Rest,
0.295,645.0056499249517,Rest,
0.296,641.4256544620579,Rest,
0.298,641.0386843727451,Rest,
0.299,642.1773114415779,Rest,
0.3,643.5837529401484,Rest,
0.302,647.9617992594003,Rest,
0.303,644.6059059626944,Rest,
0.305,645.165362377806,Rest,
0.306,647.6418361236854,Rest,
0.308,645.531295601284,Rest,
0.309,643.1740031449799,Rest,
0.311,640.0969123955861,Rest,
0.312,639.3807547546332,Rest,
0.314,639.5674788436269,Rest,
0.315,638.6196242117434,Rest,
0.316,636.6610743595451,Rest,
0.318,638.0279175076387,Rest,
0.319,640.2270430597118,Rest,
0.321,642.4172183772586,Rest,
0.322,642.8031835321407,Rest,
0.324,642.8730127660051,Rest,
0.325,644.0591167282005,Rest,
0.327,645.3203928852549,Rest,
0.328,644.1133629218773,Rest,
0.33,646.2452711159314,Rest,
0.331,645.6700653636533,Rest,
0.333,641.0682500682175,Rest,
0.334,640.7830859164102,Rest,
0.335,640.361892624127,Rest,
0.337,642.3150697130048,Rest,
0.338,645.1262706668699,Rest,
0.34,646.738066284426,Rest,
0.341,647.291817938306,Rest,
0.343,648.3255753905268,Rest,
0.344,646.9074573406526,Rest,
0.346,645.987218140032,Rest,
0.347,646.9390549587076,Rest,
0.349,646.0305990017174,Rest,
0.35,644.5707731927363,Rest,
0.351,641.6512497247755,Rest,
0.353,638.7304954207534,Rest,
0.354,636.320873656377,Rest,
0.356,631.9910922039857,Rest,
0.357,626.7237653403002,Rest,
0.359,624.4208239818602,Rest,
0.36,625.3466153558035,Rest,
0.362,629.2535333935658,Rest,
0.363,634.317206658984,Rest,
0.365,641.2695290171539,Rest,
0.366,646.9724931684128,Rest,
0.368,650.4917604317379,Rest,
0.369,651.1316652454931,Rest,
0.37,648.9910875548229,Rest,
0.372,644.8988085864554,Rest,
0.373,641.8643953638548,Rest,
0.375,640.6736851541621,Rest,
0.376,640.0651329833428,Rest,
0.378,640.7125283136997,Rest,
0.379,640.8237935094587,Rest,
0.381,641.268172415277,Rest,
0.382,643.1911925305358,Rest,
0.384,643.0173347016972,Rest,
0.385,644.668244679957,Rest,
0.386,644.3082152972478,Rest,
0.388,645.533323351541,Rest,
0.389,644.3420707395161,Rest,
0.391,643.0902097332728,Rest,
0.392,640.8549262112291,Rest,
0.394,637.9732904402364,Rest,
0.395,636.7775156232733,Rest,
0.397,637.7379980967042,Rest,
0.398,637.3043301468289,Rest,
0.4,636.2706048811203,Rest,
0.401,637.2676816305735,Rest,
0.403,637.0880755291075,Rest,
0.404,639.3394511150659,Rest,
