Timestamp,Channel1,Action1,Action2
0.0,595.3341329496066,Rest,
0.287,702.1049370890781,Rest,
0.289,702.5618138983028,Rest,
0.29,696.27560451932,Rest,
0.292,673.0928782335375,Rest,
0.293,638.4897885906445,Rest,
0.295,603.5025904777754,Rest,
0.296,578.0356053156382,Rest,
0.298,566.267712863411,Rest,
0.299,568.5243640571075,Rest,
0.3,583.2156876582727,Rest,
0.302,613.6079953441614,Rest,
0.303,646.0939539782946,Rest,
0.305,675.2424204638505,Rest,
0.306,697.1041538839523,Rest,
0.308,706.0521991315126,Rest,
0.309,704.6790670965989,Rest,
0.311,691.140012876989,Rest,
0.312,663.1431684664689,Rest,
0.314,626.8862130506293,Rest,
0.315,592.7090898405421,Rest,
0.317,569.3189995669126,Rest,
0.318,564.5782505963148,Rest,
0.319,571.1770321341792,Rest,
0.321,589.75075122723,Rest,
0.322,623.5482011494877,Rest,
0.324,656.3350816172459,Rest,
0.325,684.0272485050259,Rest,
0.327,701.3283200655366,Rest,
0.328,707.8710654820281,Rest,
0.33,704.3804430223039,Rest,
0.331,687.4124446406895,Rest,
0.333,656.4064647443848,Rest,
0.334,619.8176169178029,Rest,
0.335,588.7237952618354,Rest,
0.337,569.1460071976194,Rest,
0.338,561.8926086297761,Rest,
0.34,574.3372219010856,Rest,
0.341,598.3866165145179,Rest,
0.343,632.8410074521312,Rest,
0.344,664.3021463515933,Rest,
0.346,685.7459867889866,Rest,
0.347,697.5798967575904,Rest,
0.349,699.6147399681497,Rest,
0.35,689.2709755028457,Rest,
0.352,662.8556237048654,Rest,
0.353,625.9593148183005,Rest,
0.355,591.2103469622549,Rest,
0.356,570.6521595301818,Rest,
0.357,566.8074341782849,Rest,
0.359,572.7559706873859,Rest,
0.36,585.7797313666024,Rest,
0.362,615.0746727078763,Rest,
0.363,649.3688129626289,Rest,
0.365,678.2340387384937,Rest,
0.366,700.695520722332,Rest,
0.368,710.0503110945596,Rest,
0.369,709.3510746182292,Rest,
0.371,699.3473493274867,Rest,
0.372,672.3844262819798,Rest,
0.373,635.4947907322396,Rest,
0.375,598.5333452860528,Rest,
0.376,571.6177262804182,Rest,
0.378,562.8561959095234,Rest,
0.379,571.2498117983117,Rest,
0.381,589.6602165293951,Rest,
0.382,620.8087421427658,Rest,
0.384,652.7484092412483,Rest,
0.385,680.1046836500983,Rest,
0.387,699.5827459791595,Rest,
0.388,706.7741676299772,Rest,
0.39,701.5662260730536,Rest,
0.391,685.5875433191709,Rest,
0.392,655.114322318354,Rest,
0.394,620.788897966015,Rest,
0.395,588.2593593906593,Rest,
0.397,566.1003614783718,Rest,
0.398,561.5614261104377,Rest,
0.4,570.9538574163744,Rest,
0.401,591.7050834542613,Rest,
0.403,625.6156838674168,Rest,
0.404,657.4986264107974,Rest,
0.406,683.2248721390811,Rest,
0.407,699.7151147979635,Rest,
0.408,705.754686683975,Rest,
0.41,700.6902290213382,Rest,
0.411,678.9405159879345,Rest,
0.413,646.0444845014196,Rest,
0.414,609.8052429920724,Rest,
0.416,580.1538938467376,Rest,
0.417,564.795865392192,Rest,
0.419,564.6709256971986,Rest,
0.42,576.0291613375141,Rest,
0.422,604.2191260122211,Rest,
0.423,639.3575339743536,Rest,
0.425,668.6219994571209,Rest,
0.426,691.6896035301213,Rest,
0.427,705.2793407773186,Rest,
0.429,707.4473640259938,Rest,
0.43,697.53249138981,Rest,
0.432,672.7012297750986,Rest,
0.433,638.6709342802685,Rest,
0.435,604.0452479178009,Rest,
0.436,579.1279755983323,Rest,
0.438,565.0816029407505,Rest,
0.439,564.9300473845061,Rest,
0.441,578.725570884415,Rest,
0.442,610.2645165043493,Rest,
0.443,645.1350295704639,Rest,
0.445,670.5968017097475,Rest,
0.446,695.893331872622,Rest,
0.448,706.2827058175452,Rest,
0.449,703.0557749337881,Rest,
0.451,684.403912353982,Rest,
0.452,657.2718390550422,Rest,
0.454,621.8594642710048,Rest,
0.455,587.3861238224654,Rest,
0.457,565.420995404839,Rest,
0.458,560.4259038479214,Rest,
0.46,571.1910529364411,Rest,
0.461,595.3165769954416,Rest,
0.462,629.127758041353,Rest,
0.464,661.7122509136499,Rest,
0.465,686.4909906972636,Rest,
0.467,703.2275173935315,Rest,
0.468,709.7458308632172,Rest,
0.47,705.9183330438534,Rest,
0.471,690.5806196428084,Rest,
0.473,658.5350803774691,Rest,
0.474,622.1320738949864,Rest,
0.476,591.9044496899187,Rest,
0.477,572.3916390409039,Rest,
0.479,569.1024654033739,Rest,
0.48,579.8211598183107,Rest,
0.481,605.2441817813136,Rest,
