Timestamp,Channel1,Channel2,Channel3,Action1,Action2
0.0,647.8219965484138,592.6003840685348,892.3614367677494,Rest,
0.282,644.712344373744,607.8967479344306,709.3743824213007,Rest,
0.286,644.455248648554,602.7314177431366,727.776988479732,Rest,
0.289,643.7452130013958,600.8446003013373,756.0849447351628,Rest,
0.292,640.960341210406,601.6548158710975,782.7680048666006,Rest,
0.295,642.738688318573,599.5975398537564,768.1993369101688,Rest,
0.298,645.1625186398647,600.3528088751804,730.5625701621259,Rest,
0.301,646.0111756338091,603.0145541446869,714.4122093215238,Rest,
0.304,647.5414887120114,608.0693343960445,729.4179611704303,Rest,
0.307,649.2022668364366,618.1770668240865,769.5946186297678,Rest,
0.31,648.9343904178608,620.9425241878657,797.7622112944377,Rest,
0.313,648.3802441811853,618.6188523315016,788.4524313750782,Rest,
0.316,648.9521251859815,614.3121819868305,766.4271672281226,Rest,
0.319,647.9428354433579,607.433044604426,723.5008464456614,Rest,
0.322,645.4511792005515,605.7124311581172,710.5043304567731,Rest,
0.325,649.2313795365548,601.4646496134578,739.0543990200042,Rest,
0.328,649.9407803941704,596.0732306329287,781.2226404217053,Rest,
0.331,648.3427492788732,591.9111254109293,789.9257457167799,Rest,
0.334,647.9055694229089,592.0940461270865,762.1975871560081,Rest,
0.337,646.737970916983,596.8273808750369,733.2988725064841,Rest,
0.34,645.6628692940318,596.0452760511965,703.6532328907529,Rest,
0.343,645.2123219027903,588.9044074898252,716.1724187341235,Rest,
0.346,642.8522411408712,593.8854925495973,749.9834060649164,Rest,
0.349,647.3802772021625,611.4517589153957,770.8917606939984,Rest,
0.352,647.6756015629294,620.6963134642021,779.2248325615922,Rest,
0.355,647.7364549322671,628.089868794664,737.512210310961,Rest,
0.358,648.9524500313341,630.9407157827277,710.470800455904,Rest,
0.361,649.4063293226158,632.8388205574537,682.240743308156,Rest,
0.365,647.824365833326,622.87291263019,704.0021263363512,Rest,
0.368,647.9475805696941,608.8270621093585,743.5156623739794,Rest,
0.371,646.6341813366629,606.6958149308938,762.5448182278654,Rest,
0.374,644.1515283765231,612.1228441146426,749.2153810519434,Rest,
0.377,643.9443163805385,619.5898991334318,703.0697182500027,Rest,
0.38,644.5349078816066,619.5822590091537,680.476171431085,Rest,
0.383,642.4361649079519,605.4123235240369,674.5920800676441,Rest,
0.386,640.8073980578658,582.5716653551657,700.7498765885683,Rest,
0.389,638.3560011811257,575.3510308684148,733.0357322735467,Rest,
0.392,640.795961117263,593.7724004712583,735.6676609119964,Rest,
0.395,642.2555532760088,614.7068094857703,722.0684906325926,Rest,
0.398,644.557420558622,621.3596923780075,683.0154976863263,Rest,
0.401,648.3072046407705,616.9869747146338,654.3926852217537,Rest,
0.404,648.2318870105609,613.6338244240075,665.5684221468475,Rest,
0.407,649.2941605203343,605.945273750457,690.4548329657117,Rest,
0.41,649.8597305845893,598.1282607469869,724.5680689296804,Rest,
0.413,647.6073363551302,598.4798817014553,722.6028314355411,Rest,
0.416,644.3908035028938,597.9722276892934,697.2337630073741,Rest,
0.419,639.3070863851411,581.4860703332508,659.1975586649845,Rest,
0.422,639.3901997077703,566.561355180902,645.8886213169839,Rest,
0.425,642.0491083918939,563.9463226731208,668.1473998007059,Rest,
0.428,643.8131444231444,584.4743942587845,698.9329610983087,Rest,
0.431,648.1412432362131,620.5486745296329,720.6561011858107,Rest,
0.434,655.0519836010914,650.8996130108372,714.6086132059828,Rest,
0.437,659.6537440602474,658.0482492504417,684.7548460668141,Rest,
0.44,657.4625071838507,645.424543073719,644.3028103474153,Rest,
0.443,652.9384926484219,631.5208234215764,646.7411329437653,Rest,
0.446,648.2757178873679,615.6423527768079,686.1425442865544,Rest,
0.449,647.5538149540204,613.3906833399157,706.7864253266365,Rest,
0.452,647.4341937821142,620.2713883246646,704.969639774518,Rest,
0.455,646.4138128058687,626.0581816504218,682.9369661732871,Rest,
0.458,643.2673970779654,617.0704081142435,650.5038273935112,Rest,
0.461,642.3826590040516,610.5520904722322,633.9378021881345,Rest,
0.465,643.6945711010184,618.8674853882176,655.9609390450644,Rest,
0.468,645.6866515501322,629.5734643427687,690.5691046201115,Rest,
0.471,645.2398062038191,633.0743638365702,719.9723821845511,Rest,
0.474,643.7896047579771,628.4762547583883,703.814053990132,Rest,
0.477,645.0347805064655,627.0038052801854,663.9863388522075,Rest,
0.48,648.3226756242127,636.526991310953,632.6054975516197,Rest,
0.483,649.8781484220204,637.4076565990039,633.1644783216093,Rest,
0.486,649.61936111681,628.9678405484963,670.1314997829795,Rest,
0.489,648.3216134693162,619.5042967205401,702.3640736775486,Rest,
0.492,648.4592346500438,612.0791264866741,720.061604983998,Rest,
0.495,647.658160049696,609.4203012490632,678.4592781614397,Rest,
0.498,644.5973771330567,604.991667269667,652.3560276455912,Rest,
0.501,645.5374640867071,608.8976882574186,633.6738918630948,Rest,
0.504,647.4525788369868,614.6690100036872,643.3518878640995,Rest,
0.507,644.6178149721402,615.6834883312569,686.9314720548954,Rest,
0.51,649.1562043614631,617.6224556711263,715.6876046285158,Rest,
0.513,651.1388464139517,612.1016790988062,719.174200197959,Rest,
0.516,650.8148200291181,603.989650486666,690.3324586549352,Rest,
0.519,650.2648890334235,603.5836516122403,645.2378487870513,Rest,
0.522,648.8008789778803,614.2738985149739,633.5990576266119,Rest,
0.525,651.1621649458605,623.041729693619,678.6971561547704,Rest,
0.528,655.6592232774763,620.3446275406632,696.2584181139968,Rest,
0.531,655.9165699382507,616.3962556596107,704.9430990151285,Rest,
0.534,655.6226266172679,620.6835664133508,695.4730874863967,Rest,
0.537,654.7063952334398,624.2118762984128,661.3551469272551,Rest,
0.54,655.5414397169876,622.6406666804155,637.9756317109623,Rest,
0.543,658.0628613308503,629.1808526731554,640.3044432764582,Rest,
0.547,659.3787460778649,626.3323570886084,675.3223866608604,Rest,
0.55,655.5668652733403,609.8940485589562,716.6675843796235,Rest,
0.553,653.65921064129,589.9657827574948,708.0289963518377,Rest,
0.556,650.4188162587662,591.2235404519487,684.248675018391,Rest,
0.559,647.0309212244655,611.2419606735659,649.6798181152127,Rest,
0.562,644.3004500032008,624.7489428220919,632.7205696964943,Rest,
0.565,643.3395890402304,618.2522932591788,652.7768954964752,Rest,
0.568,642.870949252957,610.552624529913,692.0910039056545,Rest,
0.571,645.7161302228129,612.2692414843132,708.8420049955851,Rest,
0.574,648.8669918617001,616.9626619771316,707.6456472451266,Rest,
0.577,647.1445664339741,614.3908797968483,679.6823304512894,Rest,
0.58,645.0177019855621,610.2041280512963,646.1877055391915,Rest,
0.583,647.3493656336505,608.2952419871381,646.2562073774585,Rest,
0.586,649.3639033274535,606.1350913208832,676.8300642764644,Rest,
0.589,646.3787998412608,594.5688640557365,718.9107470405992,Rest,
0.592,647.9946068518885,589.3719553198761,722.4311181820772,Rest,
0.595,648.0633119420185,601.0286004577399,705.241988926171,Rest,
0.598,646.363033814792,617.259729773966,661.8201323533216,Rest,
0.601,646.3392229484585,623.0663815815903,647.5217190410756,Rest,
0.604,649.3380831883053,623.0307248867422,656.1460991079925,Rest,
0.607,651.033657912452,618.3798668837388,685.1596319865741,Rest,
0.61,654.4334708968962,613.7613616897299,725.0944328420678,Rest,
0.613,653.5243223338512,607.6366207166458,721.4109368814155,Rest,
0.616,649.348500889361,593.9863913043012,682.3040631179884,Rest,
0.619,643.3259646089035,589.3830370167537,648.8326166668674,Rest,
0.622,642.3645689922057,588.8833008865477,654.2549293345129,Rest,
0.625,648.7248097330105,596.0104687226377,678.25824120739,Rest,
0.628,650.3922129144922,605.4440826706984,715.8004892826664,Rest,
0.631,648.1721935477487,602.7727935043328,733.2358739657252,Rest,
0.634,645.741707771028,600.6345099967134,705.5948651546079,Rest,
0.637,645.7926506748975,607.3224088337909,668.0645076113352,Rest,
0.64,644.2385505722225,604.9742698638761,648.558895416128,Rest,
0.644,643.9679704866375,592.8738102762472,658.7759421796729,Rest,
0.647,642.7753606766893,589.2749070256838,697.1803614116146,Rest,
0.65,643.266432674698,600.8449525648299,711.964432831339,Rest,
0.653,646.0487235842613,614.5776998493313,715.2732700435245,Rest,
0.656,645.0433808616854,618.1631354288024,681.3845117550507,Rest,
0.659,641.035892490851,604.2269383939431,642.9787567828604,Rest,
0.662,640.801142549651,583.4185413621117,638.0233023194435,Rest,
0.665,641.5098567616769,568.0256394178438,668.3049599295807,Rest,
0.668,642.4817767717573,571.1806835151533,714.1241775899146,Rest,
0.671,641.59144897359,585.6071812638261,746.0488076268206,Rest,
0.674,638.9808349586528,600.1988244293719,723.8947205418015,Rest,
0.677,636.5549315875687,602.1998455762679,683.0325672665318,Rest,
0.68,639.1727440563135,608.1323383012221,652.1220179941675,Rest,
0.683,642.5811341501634,618.3463964875217,644.9662935693614,Rest,
0.686,645.7203126812354,623.0711129988566,678.400754737944,Rest,
0.689,646.1571194120788,613.4424487879811,708.6874507293046,Rest,
0.692,643.4436229996231,598.8221965816256,728.856721980181,Rest,
0.695,638.7274055155999,581.2735988227843,698.0127058044321,Rest,
0.698,633.3310548461741,566.9896092402469,658.4832869152173,Rest,
0.701,631.3664974411126,567.2439250044733,635.6136006848336,Rest,
0.704,635.728445139938,579.5600932312122,665.8571458884652,Rest,
0.708,638.4434787563656,594.7870778783653,696.967854138357,Rest,
0.711,639.3205880308852,607.8243378191397,724.5501261413248,Rest,
0.714,641.5610088778744,613.7755714387383,708.3986560581512,Rest,
0.717,643.8083235989003,612.3804142928617,676.8250854998929,Rest,
0.72,643.0146554725951,613.1874982342122,648.9920811643697,Rest,
0.723,644.365724845615,610.9877641186433,647.1800842499833,Rest,
0.726,645.0988859056098,607.6845595460605,676.1212093974601,Rest,
0.729,644.4095974456784,600.178291818892,709.8921298852122,Rest,
0.732,643.244455843503,581.9123228683857,713.8064013488771,Rest,
0.735,639.4155680436573,576.3703049862748,685.5849028330925,Rest,
0.738,638.0421445419961,590.1387006209732,645.107987535952,Rest,
0.741,641.6775842520696,610.3153098005425,629.9624830439667,Rest,
0.744,644.4166230459956,617.4852558952875,645.654686171375,Rest,
0.747,642.9039720182385,608.039129738704,686.9131674663028,Rest,
0.75,642.7811923958293,595.070889004575,708.3049700623715,Rest,
0.753,640.4107660544831,589.132100836289,706.6363396211075,Rest,
0.756,640.8339489500462,591.919514169635,663.3984927414051,Rest,
0.759,640.8101786148761,598.4162179727814,640.4328316966095,Rest,
0.762,635.5430466584023,592.0468916948905,636.7728348699611,Rest,
0.765,633.4312311924972,573.4805909968127,664.3381088183056,Rest,
0.768,633.6064730413524,565.3905010688902,697.5478962120886,Rest,
0.771,633.0761513800802,579.0440307908095,718.9670001229048,Rest,
0.774,636.3751943558686,597.7670297344958,692.476729449836,Rest,
0.777,637.7527228299049,611.6094597112489,646.6522731366483,Rest,
0.78,639.3003325820366,611.1797083830486,636.7298056757219,Rest,
0.783,638.6704896295654,605.1144719260302,644.641784982894,Rest,
0.786,639.4048320537605,609.526573363134,668.4623239591508,Rest,
0.789,643.1272248181373,611.8265583308408,695.1398468184289,Rest,
0.792,640.4130208984639,603.4356478972015,712.2351082843671,Rest,
0.795,635.6691528164331,595.8446831518033,685.9170014759304,Rest,
0.798,633.3025590542029,592.54849523884,641.5088220249203,Rest,
0.802,634.6676313480891,591.4312638558464,632.7790364955707,Rest,
0.805,638.2721535291855,600.2536309067763,658.9678930005899,Rest,
0.808,643.9398120569958,607.420622994974,683.9828352907699,Rest,
0.811,642.6811638690428,611.0718495931446,709.5198076390991,Rest,
0.814,643.8271741661041,607.1915480126796,696.3056267864259,Rest,
0.817,641.9190665386994,606.8081094989907,651.5383871243462,Rest,
0.82,638.4602115702882,608.2733700601303,625.8242018013241,Rest,
0.823,635.3325432935409,604.1964065070637,622.2454443270498,Rest,
0.826,636.9707157576937,591.9250836283068,643.4049050098545,Rest,
0.829,639.1586839149813,578.9825414398362,669.6528249565155,Rest,
0.832,640.7250905901302,583.1849316579022,693.8026587727855,Rest,
0.835,642.3758545369928,604.7241508631886,660.8975244638353,Rest,
0.838,640.7347858828051,616.2619186952018,647.0609816385486,Rest,
0.841,639.810917950978,625.580446789318,621.7441632442669,Rest,
0.844,641.5309299863493,618.0263791115736,639.1615026189688,Rest,
0.847,641.5880717740145,612.8740445225292,677.905731547562,Rest,
0.85,640.779309365667,604.8883437977247,697.1785267804297,Rest,
0.853,638.2574532338921,608.3344314497032,698.467256244094,Rest,
0.856,642.9087004552722,620.0774967762824,665.297546422189,Rest,
0.859,646.2871582850406,625.1312595762324,624.5832770566078,Rest,
0.862,647.276997241616,614.6553235835223,624.9217981006858,Rest,
0.865,645.6270480903445,597.0187708161797,652.8827289203082,Rest,
0.868,645.3644532399718,593.7727741924255,693.7497322261014,Rest,
0.871,647.9971376654074,612.2694804989673,698.4846095424425,Rest,
0.874,651.7775633069948,632.1835794667696,676.6496851026636,Rest,
0.877,651.1982048986202,632.0680012784006,632.140950815791,Rest,
0.88,652.3243674426517,618.3477501091659,619.4548278397117,Rest,
0.883,655.9503836572627,609.4441729121414,638.6729423609903,Rest,
0.886,657.4914404739667,612.4411573935935,664.0179752132863,Rest,
0.889,655.1849484664141,613.1478396830368,694.7871446355754,Rest,
0.893,652.2574737378924,610.4682916961063,701.8566139765518,Rest,
0.896,651.8465425785234,608.3944765799614,669.9387866185649,Rest,
0.899,647.4441572957227,594.7892588125776,632.8342774908873,Rest,
0.902,644.4225894716488,573.9514564217873,639.2507826388816,Rest,
0.905,646.0781140420573,571.7354228181151,660.2899951088423,Rest,
0.908,649.4580447027737,603.4488789378261,692.9120114936842,Rest,
0.911,652.5436821632006,637.1357348127049,716.0042716269817,Rest,
0.914,655.1444018059256,656.1922956934328,694.0670369943424,Rest,
0.917,657.202507520021,652.3420187642597,656.5601022911194,Rest,
0.92,657.1287342463415,643.3938048355346,634.4085782061312,Rest,
0.923,655.5173302313483,638.6662684281192,643.4982917902818,Rest,
0.926,651.8475808915592,629.954443568521,663.6200271391901,Rest,
0.929,652.2335287610923,618.4890202866817,700.0171780606721,Rest,
0.932,650.8580667803367,606.8659051496869,707.3651489454685,Rest,
0.935,650.206068182715,604.0018134119289,687.3753282279167,Rest,
0.938,648.5587881277547,608.0503830969791,646.0706384266184,Rest,
0.941,649.7688561402388,605.5936235897092,626.8455614859535,Rest,
0.944,651.2408424902967,598.1332961479778,640.9587479780612,Rest,
0.947,649.3608932925335,601.2189818881728,679.0904270518336,Rest,
0.95,650.8565569945046,604.507762731047,713.1692168914338,Rest,
0.953,653.9171366592808,612.2908994306206,693.0268386634395,Rest,
0.956,652.9988715647306,629.0960084314356,661.2614472224053,Rest,
0.959,654.3513720454421,640.8507735551326,626.2624736145108,Rest,
0.962,657.8917924036732,646.935546628898,622.5734141556518,Rest,
0.966,660.3282118234887,645.1235675959072,654.9005001664758,Rest,
0.969,659.1568784900759,643.1977669236383,690.9494556128329,Rest,
0.972,656.5463807042099,641.0260833532909,701.6793235158113,Rest,
0.975,656.0317046680099,633.6182181380055,685.4347825568656,Rest,
0.978,652.4706879223213,618.5640428738645,645.7230091956865,Rest,
0.981,648.7511353196066,603.0918357481761,624.0212290312325,Rest,
0.984,650.1295918380728,589.9488079486856,638.88990269779,Rest,
0.987,650.555032557849,572.0649286585962,663.798078751335,Rest,
0.99,648.3496669947704,580.5541748469084,714.4965457316096,Rest,
0.993,651.077029237393,614.4668846686941,710.3385967419858,Rest,
0.996,656.0640896635163,641.8818547584838,661.3015396954464,Rest,
0.999,659.5787238572507,653.6014489652454,632.629070595392,Rest,
1.002,660.9921140661376,646.17474450764,627.0442243867188,Rest,
1.005,659.9249833732823,639.7718268360885,650.4371327682892,Rest,
1.008,659.334715525474,627.5768849345309,682.3483148036379,Rest,
1.011,656.944483750401,619.0079020271185,710.1886427627376,Rest,
1.014,651.5889014707686,611.932760707469,707.5458052809006,Rest,
1.017,648.9039682035408,608.6575053521997,663.0026415589621,Rest,
1.02,647.417754223079,610.0742751448482,626.1818869330748,Rest,
1.023,648.9232932237736,606.0899568903395,629.4784598920894,Rest,
1.026,647.6439294390594,603.4865234478144,652.8536579434464,Rest,
1.029,647.2159686346017,606.5346451443011,700.8607960773463,Rest,
1.032,647.4760594935489,608.21181514404,698.0867323978821,Rest,
1.035,649.824243762999,605.1001048207409,671.6062380798147,Rest,
1.038,652.1475985226152,620.8563948698514,635.82025418523,Rest,
1.041,655.2064597852778,633.895307051576,617.4134603039575,Rest,
1.045,654.0486131964461,636.2893386232065,644.6460473115501,Rest,
1.048,655.0928294769323,627.7515420617511,681.1802776074741,Rest,
1.051,654.8905002940297,616.5258016021015,706.0239220886137,Rest,
1.054,653.9541630690292,615.1432907752145,685.3389662908276,Rest,
1.057,654.6267038138752,621.9247802406287,655.7617152645248,Rest,
1.06,651.6871507986964,618.8198594832253,610.5898482310591,Rest,
1.063,649.4412499000132,610.4910237182407,625.4444593720983,Rest,
1.066,651.3379086658846,605.3877097830426,658.1427107027424,Rest,
1.069,658.549369996711,614.3506406963635,683.2460502679407,Rest,
1.072,660.7143951313967,620.6141722934451,711.4021672489843,Rest,
1.075,659.7729956833119,627.2663244326501,688.2080248842269,Rest,
1.078,658.0800525045457,622.4787172649761,635.6146777408931,Rest,
1.081,657.425187519215,624.2996399759817,620.5838067035445,Rest,
1.084,657.2729161111016,629.9072122463241,632.7715954508299,Rest,
1.087,658.660512406887,629.2295758997889,666.6175516387882,Rest,
1.09,657.5510403574754,619.9298065817126,693.5868881448374,Rest,
1.093,653.063155181784,603.9541630690292,690.591397952008,Rest,
1.096,648.9875106796635,589.933117024078,659.6736508218826,Rest,
1.099,646.1433072260985,588.108122123256,632.5518336953919,Rest,
1.102,645.8338726560918,597.9799065565951,630.1147461074288,Rest,
1.105,646.5118094100725,607.6904967654343,652.1399047541505,Rest,
1.108,652.6102689040027,618.5691658936937,684.3652235704927,Rest,
1.111,654.5204591179441,619.0052353149933,719.7751134365932,Rest,
1.114,652.5577297875559,617.5798025822404,686.6599675011596,Rest,
1.117,647.5621381476091,614.977087971817,655.1766908379425,Rest,
1.12,647.473180588863,613.2189253829629,628.3101324212709,Rest,
1.123,649.8065656192977,603.302513158621,634.464854534251,Rest,
1.126,653.2520089449894,603.7869463905032,675.8114845527988,Rest,
1.129,656.1728073564539,610.2096915495028,698.6942736738055,Rest,
1.132,655.6081665287217,614.8865979774711,706.2576211998011,Rest,
1.135,653.2232604292942,619.0747748702496,682.2162988443731,Rest,
1.138,652.4038383250044,612.8286704812849,638.1949792140698,Rest,
1.141,647.6818934299819,596.1206234837322,625.2687794290518,Rest,
1.144,644.9792164539357,587.3967769618961,652.561533756439,Rest,
1.148,649.0615789963697,589.0249197512769,695.4298627888993,Rest,
1.151,649.7038972024795,599.9589502762497,713.0540857379539,Rest,
1.154,652.4460181529544,623.736741392224,702.3083510766448,Rest,
1.157,652.2701915824641,645.4405594397258,663.8178418657591,Rest,
1.16,651.9889577614018,646.6996218800094,643.0497942030185,Rest,
1.163,652.1555342859667,637.9295608913375,644.3636684851251,Rest,
1.166,653.6961661215026,636.2028904203046,656.1835165242572,Rest,
1.169,659.5219218161013,633.0450872236594,686.1191208504582,Rest,
1.172,656.9361700935566,620.758884639607,710.9496034323696,Rest,
1.175,649.9065959342237,613.1655655104596,681.3352032107357,Rest,
1.178,646.3261176736495,613.6537037675027,652.0963748808354,Rest,
1.181,643.3152017969134,615.7620132877843,614.8432498983443,Rest,
1.184,642.927276245031,615.6785328004995,630.2059978492257,Rest,
1.187,643.1168881794081,615.0144851225001,672.323951998228,Rest,
1.19,642.5784453843171,604.9308025754455,702.2131928459636,Rest,
1.193,639.9124014273168,600.12660624106,703.344426553777,Rest,
1.196,638.6357657475193,608.8477377710029,676.5124585047315,Rest,
1.199,643.6352930826298,628.4191421770026,639.6898054706818,Rest,
1.202,645.7766223879603,646.1819900491225,639.0997671007832,Rest,
1.205,645.7449681454859,643.2563201494598,649.628787592505,Rest,
1.208,644.0297334229629,620.9177399775672,687.2993483900248,Rest,
1.211,640.7016903998483,585.4965180750511,709.0877114638938,Rest,
1.214,641.5836157302398,575.5605513525667,684.3388109611047,Rest,
1.217,640.2912021030429,598.0692306839503,650.0077247628838,Rest,
1.22,639.7814208008552,632.2645297365821,635.4917061915047,Rest,
1.223,639.4982051251179,642.2318079747924,654.8483842430572,Rest,
1.226,638.1720838751893,632.3417785575126,681.3927067986377,Rest,
1.229,640.7367850228292,629.2746310561456,715.9890187965653,Rest,
1.232,641.3134445325666,629.7763180466077,719.1916703214252,Rest,
1.235,643.516444387012,630.5749405115772,679.3495964228625,Rest,
1.238,642.5238516955199,633.5939352028292,636.9831856469137,Rest,
1.241,643.3143452780658,635.604976487753,626.5000422596981,Rest,
1.244,641.6950621241405,625.3167242189317,652.4280407939005,Rest,
1.247,643.2910529722038,616.7016049267775,694.0715979423044,Rest,
1.25,642.9178712270107,611.3718463625725,704.766771169516,Rest,
1.253,644.6941411130597,610.0131863371356,695.7491154371637,Rest,
1.256,643.025630477146,611.8193449758702,670.6710100973856,Rest,
1.26,644.3138801233625,613.0045274501475,633.5506652057963,Rest,
1.263,643.9321093478333,623.3723268952759,632.596742224305,Rest,
