Timestamp,Channel1,Channel2,Channel3,Action1,Action2
0.0,651.1614079667817,646.8687757097215,718.5963265414628,Rest,
0.275,635.4576898166764,648.8182477734384,699.7111910237302,Rest,
0.278,639.1256843955141,655.3477055248864,692.1750202387595,Rest,
0.282,640.3228646901684,656.8961115951671,670.5746454685503,Rest,
0.285,641.5173955580468,650.349151533741,637.6013735057561,Rest,
0.288,639.6058511264147,639.9097734582155,628.0049744850367,Rest,
0.291,634.8757320494333,620.429742983549,667.297138249533,Rest,
0.294,633.0275044474012,603.5725889888512,713.7078688988529,Rest,
0.297,636.8988546012466,608.778352591795,743.0990097640764,Rest,
0.3,639.3720649924355,635.6127894655215,722.2326799908495,Rest,
0.303,640.7672364434286,652.8777561042018,685.4176235696821,Rest,
0.306,641.9800337529223,669.2588537047927,658.7320278563533,Rest,
0.309,645.7826543787306,672.9076454529339,653.5424564531394,Rest,
0.312,648.8186560653038,676.1416508128227,689.1686921320787,Rest,
0.315,647.7664211710002,681.1676795682525,738.7985079048285,Rest,
0.318,647.4701294267331,674.7084861646279,743.4644423084786,Rest,
0.321,645.7269150885243,642.1328302780188,712.5957110638274,Rest,
0.324,640.0991970418927,622.4273475917992,673.7670807560778,Rest,
0.327,638.8985984204529,626.7147024529818,651.1806751705021,Rest,
0.33,639.2923503270567,632.0000180006049,668.0043939357273,Rest,
0.333,640.7918233623294,644.0531503025472,715.7396096872818,Rest,
0.336,643.6845056634552,664.5701872790083,745.7043207531358,Rest,
0.339,645.621997192144,665.965776558611,718.3700166189691,Rest,
0.342,644.495908557881,660.5942637436705,680.5201876783594,Rest,
0.345,642.4231818226792,643.2003269434365,646.3823707559551,Rest,
0.348,641.1897690522395,633.2582632611112,646.4245881348357,Rest,
0.351,641.1486966787215,638.8022463085945,683.3068881400691,Rest,
0.354,643.6757765621873,654.8607051206476,724.9291127835646,Rest,
0.357,646.4626653745968,666.6089661847312,742.856892687904,Rest,
0.36,646.8268199952627,658.4972957965488,717.9964796300507,Rest,
0.363,644.325078645358,648.9341365020438,670.2623701408351,Rest,
